,PersonID,ActivitySector,JourneyMainMode,LocationID,geometry
16599,54762,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16600,55427,99,7,25510,POINT (-759313.6486333433 -984887.2479863492)
16601,55555,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16602,55678,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16603,55690,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16604,55727,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16605,55880,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16606,55915,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16607,56105,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16608,56112,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16609,56319,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16610,56427,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16611,56444,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16612,56530,99,7,25510,POINT (-759313.6486333433 -984887.2479863492)
16613,56568,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16614,56618,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16615,56733,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16616,56775,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16617,56791,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16618,56888,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16619,56891,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16620,56893,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16621,56978,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16622,57182,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16623,57222,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16624,57243,6,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16625,57286,6,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16626,57296,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16627,57297,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16628,57345,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16629,57350,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16630,57356,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16631,57413,99,7,25510,POINT (-759313.6486333433 -984887.2479863492)
16632,57416,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16633,57418,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16634,57419,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16635,57421,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16636,57423,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16637,57474,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16638,57489,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16639,57490,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16640,57497,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16641,57500,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16642,57552,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16643,57554,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16644,57558,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16645,57561,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16646,58103,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16647,58226,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16648,58310,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16649,58412,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16650,58625,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16651,58626,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16652,58642,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16653,58643,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16654,58647,6,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16655,58753,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16656,58831,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16657,58832,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16658,59005,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16659,59093,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16660,59221,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16661,59253,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16662,59254,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16663,59308,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16664,59317,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16665,59319,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16666,59323,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16667,59332,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16668,59334,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16669,59335,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16670,59337,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16671,59342,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16672,59343,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16673,59351,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16674,59353,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16675,25,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16676,100,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16677,168,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16678,273,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16679,282,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16680,329,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16681,423,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16682,470,6,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16683,515,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16684,564,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16685,666,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16686,671,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16687,700,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16688,703,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16689,730,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16690,814,6,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16691,892,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16692,912,99,7,25510,POINT (-759313.6486333433 -984887.2479863492)
16693,973,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16694,974,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16695,1034,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16696,1086,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16697,1105,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16698,1178,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16699,1202,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16700,1203,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16701,1206,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16702,1213,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16703,1239,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16704,1244,6,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16705,1261,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16706,1278,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16707,1293,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16708,1366,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16709,1400,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16710,1414,6,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16711,1416,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16712,1467,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16713,1490,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16714,1528,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16715,1553,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16716,1630,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16717,1660,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16718,1661,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16719,1684,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16720,1699,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16721,1760,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16722,1780,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16723,1803,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16724,1832,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16725,1843,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16726,1854,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16727,1856,6,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16728,1944,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16729,2043,99,7,25510,POINT (-759313.6486333433 -984887.2479863492)
16730,2157,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16731,2183,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16732,2215,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16733,2252,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16734,2284,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16735,2765,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16736,2914,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16737,2993,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16738,3078,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16739,3132,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16740,3150,6,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16741,3183,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16742,3185,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16743,3199,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16744,3286,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16745,3467,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16746,3573,99,7,25510,POINT (-759313.6486333433 -984887.2479863492)
16747,3620,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16748,3651,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16749,3693,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16750,3702,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16751,3706,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16752,3707,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16753,3712,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16754,3742,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16755,3770,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16756,3789,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16757,3797,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16758,3831,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16759,3866,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16760,3879,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16761,3901,99,2,25510,POINT (-759313.6486333433 -984887.2479863492)
16762,3947,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16763,3952,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16764,3974,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16765,4106,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16766,4338,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16767,4347,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16768,4471,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16769,4526,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16770,4547,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16771,4561,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16772,4611,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16773,4622,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16774,4632,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16775,4678,6,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16776,4751,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16777,4813,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16778,4890,6,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16779,4906,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16780,4926,6,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16781,5091,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16782,5275,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16783,5333,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16784,5490,6,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16785,5615,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16786,5658,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16787,5720,99,7,25510,POINT (-759313.6486333433 -984887.2479863492)
16788,5951,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16789,6067,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16790,6070,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16791,6124,99,7,25510,POINT (-759313.6486333433 -984887.2479863492)
16792,6233,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16793,6279,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16794,6295,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16795,6357,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16796,6416,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16797,6484,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16798,6542,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16799,6663,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16800,6707,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16801,6712,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16802,6779,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16803,6788,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16804,6790,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16805,6803,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16806,6868,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16807,6920,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16808,6927,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16809,7006,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16810,7014,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16811,7038,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16812,7201,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16813,7207,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16814,7208,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16815,7209,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16816,7243,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16817,7271,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16818,7285,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16819,7288,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16820,7334,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16821,7343,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16822,7351,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16823,7371,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16824,7374,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16825,7403,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16826,7435,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16827,7440,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16828,7452,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16829,7481,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16830,7566,6,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16831,7591,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16832,7600,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16833,7601,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16834,7622,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16835,7650,6,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16836,7682,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16837,7686,6,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16838,7717,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16839,7721,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16840,7729,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16841,7740,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16842,7768,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16843,7829,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16844,7884,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16845,7888,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16846,7928,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16847,7951,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16848,8029,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16849,8056,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16850,8064,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16851,8081,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16852,8084,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16853,8138,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16854,8164,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16855,8180,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16856,8183,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16857,8203,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16858,8230,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16859,8240,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16860,8245,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16861,8262,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16862,8286,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16863,8347,6,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16864,8372,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16865,8378,6,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16866,8415,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16867,8418,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16868,8423,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16869,8436,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16870,8461,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16871,8466,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16872,8650,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16873,8691,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16874,8734,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16875,8737,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16876,8774,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16877,8775,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16878,8831,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16879,8850,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16880,8936,99,7,25510,POINT (-759313.6486333433 -984887.2479863492)
16881,8944,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16882,8945,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16883,9133,99,7,25510,POINT (-759313.6486333433 -984887.2479863492)
16884,9143,99,7,25510,POINT (-759313.6486333433 -984887.2479863492)
16885,9176,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16886,9177,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16887,9180,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16888,9296,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16889,9307,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16890,9317,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16891,9328,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16892,9380,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16893,9402,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16894,9410,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16895,9438,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16896,9441,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16897,9500,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16898,9506,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16899,9571,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16900,9589,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16901,9590,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16902,9638,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16903,9644,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16904,9647,6,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16905,9712,6,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16906,9722,6,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16907,9735,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16908,9783,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16909,9855,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16910,9857,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16911,9860,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16912,10025,99,7,25510,POINT (-759313.6486333433 -984887.2479863492)
16913,10231,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16914,10356,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16915,10548,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16916,10620,6,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16917,10657,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16918,10751,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16919,10871,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16920,10888,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16921,10895,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16922,10917,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16923,11041,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16924,11412,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16925,11427,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16926,11478,99,4,25510,POINT (-759313.6486333433 -984887.2479863492)
16927,11542,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16928,11571,6,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16929,11635,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16930,11652,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16931,11662,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16932,11721,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16933,11776,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16934,11802,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16935,11856,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16936,11976,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16937,12108,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16938,12134,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16939,12185,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16940,12288,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16941,12329,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16942,12423,6,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16943,12565,6,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16944,12574,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16945,12663,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16946,12680,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16947,12713,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16948,12773,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16949,12779,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16950,12807,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16951,12814,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16952,12823,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16953,12874,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16954,13011,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16955,13022,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16956,13033,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16957,13096,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16958,13232,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16959,13283,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16960,13293,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16961,13477,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16962,13497,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16963,13539,6,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16964,13540,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16965,13650,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16966,13691,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16967,13771,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16968,13790,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16969,14073,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16970,14091,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16971,14109,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16972,14112,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16973,14115,6,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16974,14124,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16975,14155,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16976,14157,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16977,14224,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16978,14462,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16979,14627,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16980,14639,99,5,25510,POINT (-759313.6486333433 -984887.2479863492)
16981,14647,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16982,14659,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16983,14677,99,1,25510,POINT (-759313.6486333433 -984887.2479863492)
16984,14695,6,3,25510,POINT (-759313.6486333433 -984887.2479863492)
16985,14718,99,6,25510,POINT (-759313.6486333433 -984887.2479863492)
16986,14727,99,3,25510,POINT (-759313.6486333433 -984887.2479863492)
