,PersonID,TripID,TripOrderNum,TripMainMode,DestPurpose,LocationID,geometry
19757,16361,V_15669930102,2,5,3,25291,POINT (-760100.6303296086 -968079.1021202613)
19758,16361,V_15669930104,4,3,6,20493,POINT (-761058.0213388901 -976723.1993222826)
19759,16361,V_15669930106,6,1,2,16385,POINT (-761636.5930000001 -974971.9900000001)
19760,16362,V_15514910101,1,3,6,5656,POINT (-762674.0830000001 -971974.6800000001)
19761,16363,V_16147280101,1,3,2,22167,POINT (-764609.9013706021 -972010.7554866802)
19762,16364,V_15467620202,2,6,2,21957,POINT (-762943.1172093389 -972726.7734499644)
19763,16368,V_15876440102,2,6,3,17203,POINT (-760868.1030000001 -978144.0100000001)
19764,16368,V_15876440106,6,6,6,7327,POINT (-758629.6130000001 -980734.0300000001)
19765,16368,V_15876440107,7,6,2,17203,POINT (-760868.1030000001 -978144.0100000001)
19766,16368,V_15876440109,9,1,2,16562,POINT (-759976.6930000001 -977096.6900000001)
19767,16368,V_15876440111,11,1,2,20921,POINT (-760375.1433520999 -976519.7488047814)
19768,16369,V_16146950301,1,7,2,23251,POINT (-752364.8090698199 -976452.8465993052)
19769,1637,V_16433080202,2,6,6,22341,POINT (-762218.1219628414 -979662.1530532277)
19770,1637,V_16433080204,4,6,2,5057,POINT (-760949.4630000001 -978041.9700000001)
19771,16370,V_16433080202,2,6,6,4746,POINT (-762585.0130000002 -972427.4000000001)
19772,16370,V_16433080204,4,6,2,20547,POINT (-761707.2560970725 -974566.5584298412)
19773,16373,V_15803560101,1,6,2,7306,POINT (-759275.5930000001 -976610.9900000001)
19774,16374,V_15750510102,2,6,3,20831,POINT (-763191.5750717841 -974798.8273292986)
19775,16374,V_15750510103,3,6,6,6717,POINT (-761722.6530000002 -975362.8800000001)
19776,16375,V_15767400103,3,6,3,11906,POINT (-761915.5930000001 -972392.9900000001)
19777,16377,V_15507050101,1,3,3,23533,POINT (-759807.3816256901 -973338.7418016315)
19778,1638,V_15467160401,1,3,6,1945,POINT (-761632.2530000001 -970712.8900000001)
19779,16382,V_16147280101,1,3,2,23326,POINT (-753344.1670175334 -972424.6532887388)
19780,16388,V_15507050101,1,3,3,21122,POINT (-758149.3263354332 -980091.128281599)
19781,1639,V_16147480202,2,3,3,11517,POINT (-759215.9330000001 -982679.6400000001)
19782,16394,V_15467160401,1,3,6,12949,POINT (-759213.2830000001 -974647.7400000001)
19783,1640,V_15876490301,1,3,2,5022,POINT (-760472.8630000001 -973766.2800000001)
19784,16403,V_15748270102,2,3,6,1867,POINT (-761658.3930000002 -974425.7900000002)
19785,16419,V_15694370202,2,3,3,20500,POINT (-761031.8256380137 -976795.846613568)
19786,1642,V_15763990102,2,3,3,24074,POINT (-759910.1346702283 -983032.6534517979)
19787,1643,V_15467160401,1,3,6,23444,POINT (-755611.1337236668 -975989.7679439663)
19788,16436,V_15466490102,2,3,3,18454,POINT (-761918.5930000001 -976843.9900000001)
19789,1644,V_15466530201,1,3,3,20498,POINT (-761412.6205014854 -977402.08365323)
19790,16442,V_15768990102,2,1,3,21124,POINT (-758103.3133129308 -979029.2958523902)
19791,16442,V_15768990104,4,2,2,12629,POINT (-756295.1830000001 -975886.3300000001)
19792,16446,V_15467010101,1,3,3,6194,POINT (-763415.4130000001 -975354.0600000001)
19793,16446,V_15467010102,2,3,6,5959,POINT (-761706.8130000001 -972595.5500000002)
19794,16447,V_15803560101,1,6,2,6075,POINT (-762982.3830000001 -973402.0900000001)
19795,16450,V_15514910101,1,3,6,20872,POINT (-761994.5750804339 -975283.2483947206)
19796,16459,V_15496350101,1,6,6,22438,POINT (-758752.6363375816 -984071.4991495376)
19797,16466,V_16170450101,1,3,2,11101,POINT (-758760.0730000001 -974440.5899890974)
19798,16466,V_16170450102,2,3,3,7829,POINT (-758992.0230000002 -975370.9600000001)
19799,16468,V_15840710101,1,6,3,11409,POINT (-760591.9430000001 -974928.5800000001)
19800,16468,V_15840710103,3,6,2,20632,POINT (-760734.2851798285 -975831.6607909375)
19801,16469,V_15465550202,2,3,2,21124,POINT (-758103.3133129308 -979029.2958523902)
19802,1647,V_16320940101,1,3,6,23629,POINT (-763669.331216839 -980092.4322016451)
19803,16470,V_15466490102,2,3,3,20555,POINT (-762778.5203128944 -975878.2625467917)
19804,16477,V_16269480102,2,3,3,21673,POINT (-758583.6810137363 -975105.9818223745)
19805,1648,V_15467010101,1,3,3,23486,POINT (-757686.0929975701 -973196.799474193)
19806,1648,V_15467010102,2,3,6,17429,POINT (-754404.4830000001 -973015.0500000002)
19807,16484,V_15467160501,1,3,6,22638,POINT (-767167.4764201248 -974375.921276785)
19808,16486,V_16170350201,1,3,3,3706,POINT (-764352.2430000001 -974903.5000000001)
19809,16492,V_15883650201,1,3,6,21855,POINT (-761583.8321744601 -972598.9639747263)
19810,16496,V_15749190102,2,6,3,21103,POINT (-759847.881342756 -979210.0360861591)
19811,165,V_15467160501,1,3,6,793,POINT (-763605.8030000001 -978446.3199890974)
19812,16500,V_15980480105,5,3,2,4677,POINT (-764963.6030000001 -972281.8300000001)
19813,16501,V_15769230101,1,3,2,22173,POINT (-765364.8669861581 -971651.7380495183)
19814,16502,V_15465730104,4,3,6,17910,POINT (-763062.2930000001 -969777.2100000001)
19815,16503,V_15749800101,1,6,2,24029,POINT (-769701.9646011877 -977208.4111769767)
19816,16505,V_15514910101,1,3,6,21034,POINT (-760344.4256645868 -978479.4262839953)
19817,1651,V_15467120102,2,1,6,13026,POINT (-765757.5930000001 -967981.9900000001)
19818,16512,V_15502280103,3,6,3,23486,POINT (-757686.0929975701 -973196.799474193)
19819,1652,V_15465320101,1,3,3,23491,POINT (-758494.9865353756 -973035.6681045368)
19820,16525,V_15749240402,2,3,2,22087,POINT (-764090.5513352845 -972391.5959923706)
19821,16529,V_15465540101,1,1,6,20263,POINT (-760881.2352097044 -975362.1635825601)
19822,16529,V_15465540103,3,1,3,7677,POINT (-761974.8730000001 -974954.2700000001)
19823,16534,V_15465270102,2,3,3,21133,POINT (-758980.4457061848 -978215.1207329554)
19824,16539,V_16169750103,3,6,3,23489,POINT (-758504.7189950501 -973578.8493619722)
19825,1654,V_16285000102,2,3,2,17681,POINT (-759983.7830000001 -977313.7300000001)
19826,1654,V_16285000103,3,3,6,1350,POINT (-762976.4830000001 -977473.1200000001)
19827,1654,V_16285000104,4,3,6,23492,POINT (-757618.7276170508 -974390.8304335069)
19828,16542,V_15764210102,2,3,6,11714,POINT (-764367.5930000001 -972188.7000000001)
19829,16554,V_15465720201,1,3,2,20706,POINT (-760496.8214628374 -976312.7777012434)
19830,16556,V_16297600101,1,3,6,22153,POINT (-764329.1043577784 -974055.4578407427)
19831,16556,V_16297600102,2,3,3,20305,POINT (-763078.5240097159 -975614.1833775149)
19832,16559,V_15469410101,1,7,6,22149,POINT (-763904.1421797393 -972727.2678680901)
19833,16572,V_15467120102,2,1,6,20526,POINT (-760004.4474470745 -975678.9331448576)
19834,16574,V_16269670401,1,7,6,23289,POINT (-755223.1365830164 -973574.0176085139)
19835,16574,V_16269670403,3,3,6,9845,POINT (-756756.1930000001 -973659.1200000001)
19836,16575,V_15803060101,1,3,2,22340,POINT (-761574.1442793524 -978060.8983847543)
19837,16578,V_15875970101,1,6,2,22153,POINT (-764329.1043577784 -974055.4578407427)
19838,16580,V_15750820102,2,6,3,2734,POINT (-761566.8730000001 -982711.1499890975)
19839,16585,V_15488900101,1,3,6,8035,POINT (-756056.1630000001 -971985.2600000001)
19840,16585,V_15488900102,2,3,3,3510,POINT (-753379.5930000001 -973272.9900000001)
19841,16589,V_15803570102,2,3,2,22671,POINT (-766368.8379378966 -974439.6749997268)
19842,16593,V_16433520102,2,3,3,20243,POINT (-760249.5974639972 -975480.797004809)
19843,16596,V_16147480202,2,3,3,574,POINT (-758693.1830000001 -977180.4900000001)
19844,1660,V_16189890102,2,6,3,808,POINT (-764040.5930000001 -977349.9900000001)
19845,16602,V_15465610201,1,1,2,6090,POINT (-761456.5830000001 -974503.3100000001)
19846,16603,V_15491540101,1,3,3,21987,POINT (-762750.594796124 -972213.097417358)
19847,16603,V_15491540102,2,1,6,21556,POINT (-763101.0525082508 -972755.695675094)
19848,16603,V_15491540103,3,1,3,21987,POINT (-762750.594796124 -972213.097417358)
19849,16611,V_15510420102,2,1,2,7872,POINT (-762293.0830000001 -974837.3400000001)
19850,16625,V_15495950103,3,6,2,21034,POINT (-760344.4256645868 -978479.4262839953)
19851,16626,V_16441470403,3,3,2,24502,POINT (-762605.573745748 -980967.156771433)
19852,16626,V_16441470405,5,7,2,24502,POINT (-762605.573745748 -980967.156771433)
19853,16634,V_15677310202,2,7,2,22384,POINT (-762803.9621350601 -970129.2563480476)
19854,1664,V_16441470403,3,3,2,22863,POINT (-769121.8884138868 -975239.2047690926)
19855,1664,V_16441470405,5,7,2,1486,POINT (-763215.3830000001 -978474.8500000001)
19856,16641,V_16170450202,2,3,2,14744,POINT (-757732.2730000002 -978122.0500000002)
19857,16648,V_15469410101,1,7,6,23576,POINT (-759960.4592852985 -972340.1611069853)
19858,16651,V_15724100203,3,3,2,21854,POINT (-761647.5310327252 -972344.7970995428)
19859,16659,V_15982490101,1,3,6,20948,POINT (-759516.8396239567 -976638.6719108793)
19860,1666,V_15514910101,1,3,6,21540,POINT (-754092.4954978502 -974476.9675830057)
19861,16660,V_15465800103,3,1,2,20740,POINT (-762358.3120571024 -975285.4013850451)
19862,16665,V_15803070401,1,3,6,5595,POINT (-761876.7830000001 -975577.1100000001)
19863,16665,V_15803070402,2,3,3,7829,POINT (-758992.0230000002 -975370.9600000001)
19864,16675,V_15883650201,1,3,6,3472,POINT (-759704.9430000001 -970518.4700000001)
19865,16677,V_16147140202,2,6,3,15031,POINT (-760350.5930000001 -973925.9900000001)
19866,16679,V_16170350101,1,3,3,11492,POINT (-761877.4030000002 -984323.6200000001)
19867,1668,V_16169770202,2,6,2,23629,POINT (-763669.331216839 -980092.4322016451)
19868,16685,V_15465610201,1,1,2,17052,POINT (-761461.4830000001 -973686.1900000001)
19869,16691,V_15721930103,3,3,2,23286,POINT (-755218.0843182878 -973585.4178267772)
19870,16699,V_15468220303,3,3,2,9527,POINT (-761819.2030000001 -975393.7399890973)
19871,16702,V_15495490203,3,3,2,14380,POINT (-757898.0530000001 -977107.2000000001)
19872,16703,V_15467160401,1,3,6,24840,POINT (-756195.6353638443 -981594.7532221614)
19873,16706,V_15721930103,3,3,2,20982,POINT (-758717.1267504867 -977213.3402275925)
19874,16708,V_15763990102,2,3,3,9227,POINT (-762033.1830000001 -974276.5200000001)
19875,16715,V_15922920302,2,1,3,18295,POINT (-758495.8130000001 -980323.8700000001)
19876,16715,V_15922920304,4,8,6,2201,POINT (-757627.9330000001 -975792.3100000001)
19877,16717,V_16189890102,2,6,3,2131,POINT (-760414.9330000001 -978079.9400000001)
19878,16718,V_15883650201,1,3,6,23585,POINT (-758532.8281429879 -972383.179517057)
19879,16724,V_15876440203,3,6,2,18056,POINT (-760001.5030000001 -974877.4100000001)
19880,16725,V_15693610301,1,7,2,16628,POINT (-759149.2430000001 -975389.0800000001)
19881,16725,V_15693610303,3,1,2,18184,POINT (-758044.2030000001 -975119.7300000001)
19882,16729,V_15467120102,2,1,6,6373,POINT (-762900.0430000001 -976887.4400000001)
19883,16732,V_15493850301,1,3,2,17335,POINT (-757291.1630000001 -975239.8800000001)
19884,16733,V_16189860201,1,6,2,23124,POINT (-766605.4611416897 -969992.778004639)
19885,16734,V_16190290101,1,3,3,22236,POINT (-762126.0737350571 -970843.1139645159)
19886,16735,V_15748930102,2,3,3,23153,POINT (-765697.4940658547 -974718.6683531152)
19887,16735,V_15748930105,5,7,2,14448,POINT (-758396.4230000001 -975590.7700000001)
19888,16737,V_15498490101,1,3,6,21159,POINT (-757644.2946882861 -976772.2147611022)
19889,16739,V_15803570102,2,3,2,24933,POINT (-751516.666840154 -978566.4797950021)
19890,16745,V_15748410102,2,7,3,7787,POINT (-762127.7330000001 -973192.7100000001)
19891,1675,V_15490330201,1,3,6,20927,POINT (-760452.9535970864 -977182.8796133645)
19892,16751,V_16320940101,1,3,6,1286,POINT (-762560.1330000001 -977807.6700000002)
19893,16752,V_15468730301,1,6,3,16651,POINT (-756116.9230000001 -974617.8300000001)
19894,16752,V_15468730303,3,6,2,21837,POINT (-759350.6841895902 -974591.5972559755)
19895,16753,V_16269040101,1,3,6,22520,POINT (-763424.616766709 -969814.557702907)
19896,16753,V_16269040102,2,3,2,16312,POINT (-762704.1630000002 -969863.1299890975)
19897,16757,V_15803690303,3,1,2,21810,POINT (-756938.7597269225 -975699.7110227097)
19898,16760,V_15803570102,2,3,2,22419,POINT (-758503.3673840612 -984448.8206272082)
19899,16761,V_16170350101,1,3,3,24915,POINT (-756773.9763484816 -983917.1850350774)
19900,16763,V_15490330201,1,3,6,20491,POINT (-761207.9144210952 -977166.4730209737)
19901,16764,V_15465720201,1,3,2,21371,POINT (-759281.2428112417 -979358.5948626228)
19902,16766,V_15465720201,1,3,2,3765,POINT (-764246.6430000002 -975904.9200000002)
19903,16768,V_15467120102,2,1,6,887,POINT (-763312.9730000001 -975909.9300000001)
19904,16775,V_16977150202,2,6,3,17335,POINT (-757291.1630000001 -975239.8800000001)
19905,16779,V_15803690303,3,1,2,18513,POINT (-760199.5930000001 -977284.9900000001)
19906,16782,V_15677310202,2,7,2,24879,POINT (-755318.0586556403 -981192.3081174341)
19907,1679,V_15467010101,1,3,3,2948,POINT (-757753.5730000001 -976047.3000000002)
19908,1679,V_15467010102,2,3,6,23426,POINT (-754784.586182583 -977413.4263076811)
19909,16792,V_15748670201,1,7,3,692,POINT (-762299.6730000001 -974657.1500000001)
19910,16793,V_15750510102,2,6,3,6884,POINT (-759347.5930000001 -979834.9900000001)
19911,16793,V_15750510103,3,6,6,7041,POINT (-760058.0730000001 -978975.6000000001)
19912,16794,V_16170350101,1,3,3,25386,POINT (-758489.9657869085 -971515.9436557805)
19913,16795,V_15467160501,1,3,6,22972,POINT (-766723.3532834986 -971356.9457774826)
19914,16796,V_15767400103,3,6,3,22133,POINT (-763546.1619174026 -973548.6782845465)
19915,16797,V_15494710204,4,6,2,22430,POINT (-758570.2577766274 -984657.1323299746)
19916,16805,V_15764530301,1,3,2,17961,POINT (-758646.3730000001 -980260.7900000002)
19917,16812,V_16147480202,2,3,3,20766,POINT (-762920.6968545425 -975267.9959753527)
19918,16814,V_16169750103,3,6,3,22524,POINT (-763635.4873566182 -970500.6280252328)
19919,16815,V_16189860201,1,6,2,24034,POINT (-766762.3981807821 -978988.1036516551)
19920,16816,V_16147410101,1,1,3,8057,POINT (-762639.8530000001 -975133.6700000002)
19921,16816,V_16147410103,3,1,2,852,POINT (-763486.0230000002 -973202.6100000001)
19922,16819,V_16147280101,1,3,2,10019,POINT (-757322.1330000001 -975664.5700000001)
19923,16820,V_16269670401,1,7,6,20680,POINT (-761430.894215101 -976611.1300368104)
19924,16820,V_16269670403,3,3,6,7799,POINT (-761614.0430000001 -972976.4600000001)
19925,16821,V_15465350103,3,7,2,24747,POINT (-756846.0952085992 -973090.7900970184)
19926,16829,V_15514910101,1,3,6,16163,POINT (-762240.5130000002 -973639.0099890974)
19927,1683,V_15465720201,1,3,2,22518,POINT (-756960.9144416505 -977464.2746102166)
19928,16830,V_16170350201,1,3,3,9244,POINT (-762665.8030000001 -972050.7100000001)
19929,16838,V_15465610201,1,1,2,20833,POINT (-762936.9891580861 -974814.0482804648)
19930,16840,V_15876490301,1,3,2,21356,POINT (-757757.1900603278 -981634.7179759265)
19931,16842,V_16169750103,3,6,3,22835,POINT (-768760.3726195176 -975778.3228784674)
19932,16847,V_16268010101,1,7,2,24887,POINT (-754323.2774205119 -980411.5651545052)
19933,16847,V_16268010103,3,6,3,4616,POINT (-753847.8730000001 -977152.7500000001)
19934,1686,V_15467160401,1,3,6,10994,POINT (-754399.8230000001 -975786.2700000001)
19935,16860,V_15490330201,1,3,6,22322,POINT (-764425.9944262744 -975613.1455957014)
19936,1687,V_15467010101,1,3,3,5280,POINT (-766589.4130000001 -971458.8400000001)
19937,1687,V_15467010102,2,3,6,5280,POINT (-766589.4130000001 -971458.8400000001)
19938,16876,V_15467160501,1,3,6,15532,POINT (-761560.5930000001 -982430.9900000001)
19939,16877,V_15750510102,2,6,3,4050,POINT (-757759.1430000002 -978246.2900000002)
19940,16877,V_15750510103,3,6,6,20982,POINT (-758717.1267504867 -977213.3402275925)
19941,16879,V_16320940101,1,3,6,22272,POINT (-763533.4596374789 -975100.3216198564)
19942,1688,V_15876490301,1,3,2,9870,POINT (-756483.3830000001 -973098.9100000001)
19943,16880,V_15490330201,1,3,6,21392,POINT (-756506.5300144504 -975425.5267270305)
19944,16881,V_15803070401,1,3,6,23535,POINT (-759243.5801992338 -971802.9404669355)
19945,16881,V_15803070402,2,3,3,23504,POINT (-758090.901221769 -974635.3252128797)
19946,16882,V_15876490301,1,3,2,20487,POINT (-761204.5594267272 -977342.0494532567)
19947,16883,V_15763980302,2,3,2,7290,POINT (-759906.5930000001 -979440.4600000001)
19948,16888,V_15467160401,1,3,6,23032,POINT (-767023.5635097945 -970991.3269494787)
19949,16890,V_15982400202,2,6,2,23874,POINT (-769041.146622777 -982021.5929496624)
19950,16894,V_16269140101,1,3,3,12285,POINT (-753813.1430000002 -979827.3900000001)
19951,16895,V_16170350201,1,3,3,17123,POINT (-763595.9130000001 -977313.9400000001)
19952,16897,V_15749260101,1,3,6,15840,POINT (-763617.0030000001 -976168.2499890974)
19953,16899,V_16170350201,1,3,3,22342,POINT (-762322.3635797846 -978046.1085234603)
19954,16905,V_15514910101,1,3,6,23448,POINT (-754806.6430005516 -975595.1789182931)
19955,16907,V_15803070401,1,3,6,21240,POINT (-761327.7362398318 -979228.0405779349)
19956,16907,V_15803070402,2,3,3,20965,POINT (-759371.0878261862 -976985.6738042864)
19957,16909,V_16296230103,3,3,3,3734,POINT (-760064.4130000001 -976521.6200000001)
19958,1691,V_15490330201,1,3,6,15026,POINT (-757752.2230000001 -975910.2800000001)
19959,16910,V_16169750103,3,6,3,658,POINT (-760040.4430000001 -974033.7799890974)
19960,16911,V_15876490301,1,3,2,24477,POINT (-761703.4437928373 -980220.0732581506)
19961,16913,V_15514910101,1,3,6,2948,POINT (-757753.5730000001 -976047.3000000002)
19962,16915,V_15467160401,1,3,6,21243,POINT (-761145.7067696566 -979465.6700341617)
19963,1692,V_15803570102,2,3,2,5653,POINT (-759486.0530000001 -984835.9300000001)
19964,16920,V_15467010101,1,3,3,11917,POINT (-763400.9530000001 -976900.0200000001)
19965,16920,V_15467010102,2,3,6,20921,POINT (-760375.1433520999 -976519.7488047814)
19966,16923,V_16170350201,1,3,3,6154,POINT (-761385.3930000002 -971742.7299890975)
19967,16929,V_16170350201,1,3,3,3938,POINT (-764419.0930000001 -975357.6300000001)
19968,1693,V_15490330201,1,3,6,23141,POINT (-765830.3122182179 -973378.5836517455)
19969,16936,V_15750820102,2,6,3,23492,POINT (-757618.7276170508 -974390.8304335069)
19970,16937,V_16269670401,1,7,6,5148,POINT (-760439.3730000001 -982622.6700000002)
19971,16937,V_16269670403,3,3,6,517,POINT (-760245.8530000001 -982551.1500000001)
19972,16938,V_15467010101,1,3,3,20949,POINT (-759426.5308362907 -976631.7782676102)
19973,16938,V_15467010102,2,3,6,15113,POINT (-760101.0230000002 -973261.9200000002)
19974,16940,V_15514910101,1,3,6,20742,POINT (-762470.9691037043 -975219.6156968005)
19975,16943,V_15799330102,2,3,3,23143,POINT (-765259.2766294965 -974721.505298281)
19976,16945,V_15515130103,3,6,2,13211,POINT (-761835.6230000001 -971056.8700000001)
19977,16949,V_16295240103,3,1,3,24428,POINT (-759591.1806200389 -981974.726845057)
19978,16952,V_16320940101,1,3,6,9263,POINT (-763824.5930000001 -972210.9900000001)
19979,16957,V_15490650201,1,7,2,10469,POINT (-758823.3530000001 -976209.1800000001)
19980,1696,V_15490330201,1,3,6,20922,POINT (-760219.171386038 -976376.5649215984)
19981,16961,V_15465620101,1,3,6,13789,POINT (-764822.5930000001 -980071.9900000001)
19982,16961,V_15465620103,3,1,2,8080,POINT (-762524.7030000001 -975345.4100000001)
19983,16962,V_15467160401,1,3,6,23601,POINT (-755995.5507808937 -970123.035104361)
19984,16964,V_15465720201,1,3,2,23492,POINT (-757618.7276170508 -974390.8304335069)
19985,16965,V_16988830203,3,6,6,23584,POINT (-758866.7205153633 -972291.3502847245)
19986,16966,V_16147280101,1,3,2,11880,POINT (-760649.5930000001 -973951.9900000001)
19987,16968,V_16995820303,3,3,2,20242,POINT (-760780.6454856111 -974830.0029616526)
19988,16974,V_15467160401,1,3,6,25377,POINT (-760344.212819176 -969166.5291051081)
19989,16976,V_15466490102,2,3,3,16965,POINT (-758859.6730000001 -981902.1400000001)
19990,16980,V_15803070401,1,3,6,7555,POINT (-758766.5430000001 -978240.0000000001)
19991,16980,V_15803070402,2,3,3,20530,POINT (-760163.5028581005 -975530.0594408371)
19992,16981,V_16320940101,1,3,6,21578,POINT (-762781.7890625913 -973879.3581528377)
19993,16982,V_16433080202,2,6,6,9353,POINT (-764703.5930000001 -979947.9900000001)
19994,16982,V_16433080204,4,6,2,20519,POINT (-759998.6566163915 -975817.0554142972)
19995,16983,V_15490330201,1,3,6,9066,POINT (-761927.5030000001 -975118.4100000001)
19996,16986,V_15694350103,3,3,2,21172,POINT (-755977.4094863237 -976132.4994557652)
19997,16987,V_15490330201,1,3,6,20579,POINT (-760905.6923568778 -973510.3185086478)
19998,16993,V_15468330101,1,1,3,13320,POINT (-758773.4230000001 -975577.5000000001)
19999,16996,V_15761330102,2,1,3,21501,POINT (-755586.7052354481 -975587.5924213536)
20000,16996,V_15761330103,3,3,2,23484,POINT (-757301.0554007706 -973247.7703768213)
20001,170,V_16170450101,1,3,2,23593,POINT (-758047.8134617112 -971921.058275005)
20002,170,V_16170450102,2,3,3,23591,POINT (-758888.2902543684 -971679.6556447218)
20003,17005,V_16169660203,3,1,6,8942,POINT (-761981.2330000001 -975398.6499890975)
20004,17005,V_16169660204,4,1,2,4934,POINT (-762324.3130000001 -975009.3000000002)
20005,17015,V_15467160501,1,3,6,25377,POINT (-760344.212819176 -969166.5291051081)
20006,17017,V_15748670201,1,7,3,20568,POINT (-761131.3683803701 -973781.2153359922)
20007,17018,V_15467160401,1,3,6,25299,POINT (-760187.2531548004 -968482.6960712372)
20008,17022,V_15503750102,2,7,3,21135,POINT (-757427.1172539599 -980462.4099354728)
20009,17029,V_16147480202,2,3,3,24885,POINT (-754984.5919637567 -980902.8589234073)
20010,17031,V_15767400103,3,6,3,21737,POINT (-759441.0432595504 -975690.1033063745)
20011,17036,V_15514910101,1,3,6,22157,POINT (-763887.3142386192 -974320.4245755447)
20012,17043,V_15495950103,3,6,2,16342,POINT (-763539.5930000001 -977863.9900000001)
20013,17046,V_15514910101,1,3,6,20526,POINT (-760004.4474470745 -975678.9331448576)
20014,17047,V_15467160501,1,3,6,21136,POINT (-757253.3751728006 -980694.778227099)
20015,17049,V_15799610102,2,1,2,7242,POINT (-759913.0230000002 -979758.1100000001)
20016,17049,V_15799610104,4,3,2,21708,POINT (-758269.0513775831 -975740.8369632486)
20017,17051,V_16441470403,3,3,2,23326,POINT (-753344.1670175334 -972424.6532887388)
20018,17051,V_16441470405,5,7,2,3472,POINT (-759704.9430000001 -970518.4700000001)
20019,17053,V_15767400103,3,6,3,22121,POINT (-763504.2226010049 -972588.8889471479)
20020,17054,V_15749910201,1,3,2,23563,POINT (-760136.3250275132 -973370.8536145205)
20021,17059,V_15750820102,2,6,3,25377,POINT (-760344.212819176 -969166.5291051081)
20022,17061,V_15716590303,3,1,2,574,POINT (-758693.1830000001 -977180.4900000001)
20023,17065,V_15981190103,3,3,2,21158,POINT (-757927.857186544 -976652.1954448797)
20024,17070,V_15465620101,1,3,6,21508,POINT (-754799.5392635952 -975048.0373404424)
20025,17070,V_15465620103,3,1,2,20931,POINT (-759996.4390846256 -977578.0486064616)
20026,1708,V_16170140101,1,3,3,12757,POINT (-758265.0230000002 -974278.0000000001)
20027,17080,V_16995820303,3,3,2,18454,POINT (-761918.5930000001 -976843.9900000001)
20028,17081,V_15491430102,2,3,3,24765,POINT (-756513.1171954516 -973341.0932648242)
20029,17084,V_16377880103,3,7,2,23490,POINT (-758577.2339289646 -974708.3468607173)
20030,17089,V_15876350203,3,7,3,5542,POINT (-759147.5330000001 -983471.3600000001)
20031,17091,V_15494710204,4,6,2,22490,POINT (-759680.3793479138 -984221.8485324075)
20032,17092,V_15497400101,1,3,3,18186,POINT (-759260.4230000001 -980821.2700000001)
20033,17092,V_15497400105,5,7,2,15689,POINT (-759497.5930000001 -979860.9900000001)
20034,17095,V_16441470403,3,3,2,25400,POINT (-757199.5105714657 -969761.6873574008)
20035,17095,V_16441470405,5,7,2,23670,POINT (-765109.8766881452 -977270.8834098895)
20036,17097,V_15982400202,2,6,2,22550,POINT (-767832.793885062 -976244.7169468291)
20037,1710,V_15467160401,1,3,6,9778,POINT (-756671.0530000001 -973346.0200000001)
20038,17101,V_16169750103,3,6,3,18212,POINT (-754227.2830000001 -973290.8500000001)
20039,17102,V_15467160501,1,3,6,2696,POINT (-760110.0230000002 -977816.5200000001)
20040,17106,V_15669930102,2,5,3,2527,POINT (-753898.7730000002 -978851.9700000001)
20041,17106,V_15669930104,4,3,6,574,POINT (-758693.1830000001 -977180.4900000001)
20042,17106,V_15669930106,6,1,2,14448,POINT (-758396.4230000001 -975590.7700000001)
20043,17109,V_15803070401,1,3,6,20565,POINT (-760917.4919920256 -973971.6813552493)
20044,17109,V_15803070402,2,3,3,4497,POINT (-761836.5930000001 -971403.9900000001)
20045,17112,V_15716590303,3,1,2,23492,POINT (-757618.7276170508 -974390.8304335069)
20046,17113,V_15922920101,1,6,6,6717,POINT (-761722.6530000002 -975362.8800000001)
20047,17113,V_15922920103,3,6,6,20766,POINT (-762920.6968545425 -975267.9959753527)
20048,17113,V_15922920104,4,6,6,23655,POINT (-764514.6999513897 -978290.4865800223)
20049,17113,V_15922920105,5,6,3,23996,POINT (-767292.4041066092 -980359.5246047165)
20050,17116,V_15468750202,2,3,2,11719,POINT (-759113.5030000001 -974437.0200000001)
20051,17121,V_16377880103,3,7,2,20567,POINT (-761221.1556743833 -973465.6197615851)
20052,17124,V_15465350103,3,7,2,10,POINT (-759990.4030000002 -971855.2200000001)
20053,17126,V_15467010101,1,3,3,3765,POINT (-764246.6430000002 -975904.9200000002)
20054,17126,V_15467010102,2,3,6,17761,POINT (-761211.6930000001 -974275.6100000001)
20055,17128,V_15466570101,1,3,6,23908,POINT (-767063.1769101489 -981298.7163715665)
20056,17129,V_15490330201,1,3,6,23513,POINT (-757555.6444589532 -972662.8728947566)
20057,17130,V_16320840103,3,7,2,5825,POINT (-760973.3930000002 -973786.8900000001)
20058,17133,V_15465720201,1,3,2,5959,POINT (-761706.8130000001 -972595.5500000002)
20059,17135,V_15467010101,1,3,3,11325,POINT (-760438.4830000001 -973328.2400000001)
20060,17135,V_15467010102,2,3,6,20799,POINT (-762327.9731610594 -975873.6655374905)
20061,17136,V_15465720201,1,3,2,2576,POINT (-760879.7530000001 -975535.8800000001)
20062,17145,V_15981020101,1,3,6,22232,POINT (-762759.9723246914 -971156.6948909364)
20063,17145,V_15981020102,2,3,3,23570,POINT (-760874.1585181202 -972035.3709771042)
20064,17145,V_15981020106,6,3,2,3734,POINT (-760064.4130000001 -976521.6200000001)
20065,17151,V_15514910101,1,3,6,20479,POINT (-762977.0711054106 -975792.3806233483)
20066,17156,V_16989120101,1,5,2,25514,POINT (-747922.7083921542 -980127.5804011462)
20067,17157,V_16170350201,1,3,3,23585,POINT (-758532.8281429879 -972383.179517057)
