,PersonID,AgeGroup,JourneyMainMode,LocationID,geometry
9781,109630,2,3,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9782,110265,2,6,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9783,113349,2,1,775096_256,POINT (-761568.5993637559 -974096.6537677558)
9784,114311,2,3,775096_279,POINT (-763051.029260124 -973687.4458801071)
9785,115056,2,3,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9786,20652,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9787,21435,2,5,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9788,21546,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9789,22692,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9790,22987,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9791,23794,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9792,25136,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9793,25148,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9794,26473,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9795,28455,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9796,30643,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9797,32165,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9798,32171,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9799,35072,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9800,41192,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9801,41929,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9802,42704,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9803,42719,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9804,43061,2,3,775096_207,POINT (-761576.6413372179 -974106.7499513616)
9805,43782,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9806,47484,2,1,775096_256,POINT (-761568.5993637559 -974096.6537677558)
9807,47485,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9808,50518,2,6,775096_207,POINT (-761576.6413372179 -974106.7499513616)
9809,51073,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9810,52678,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9811,52903,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9812,53511,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9813,53560,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9814,53829,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9815,54086,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9816,54584,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9817,57016,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9818,58072,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9819,64376,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9820,64965,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9821,65134,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9822,67005,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9823,67119,2,3,775096_256,POINT (-761568.5993637559 -974096.6537677558)
9824,69424,2,5,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9825,69684,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9826,71889,2,7,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9827,73023,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9828,74815,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9829,74816,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9830,74817,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9831,78511,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9832,79776,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9833,80195,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9834,81019,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9835,82685,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9836,88001,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9837,90749,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9838,92277,2,7,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9839,96102,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9840,96450,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9841,96870,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9842,96920,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9843,99759,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9844,102885,2,4,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9845,106781,2,7,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9846,114102,2,4,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9847,114108,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9848,26384,2,3,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9849,27025,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9850,27667,2,4,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9851,27718,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9852,28140,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9853,29060,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9854,29120,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9855,29905,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9856,30691,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9857,30793,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9858,30878,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9859,30961,2,5,775096_57,POINT (-761796.6735554722 -973761.4430317542)
9860,31160,2,1,775096_138,POINT (-761917.3773376424 -973841.6957343188)
9861,31161,2,6,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9862,31180,2,4,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9863,31185,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9864,31186,2,6,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9865,31268,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9866,31335,2,3,775096_255,POINT (-761775.2832908107 -973700.0056923033)
9867,31351,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9868,31399,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9869,31542,2,3,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9870,31936,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9871,32617,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9872,32722,2,3,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9873,33352,2,1,775096_262,POINT (-763039.3855727413 -974027.8736646043)
9874,35712,2,5,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9875,35793,2,1,775096_291,POINT (-762691.573658386 -973835.1831403762)
9876,36206,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9877,36242,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9878,36539,2,3,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9879,36869,2,1,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9880,37063,2,3,775096_333,POINT (-761716.6743573291 -974059.9774279384)
9881,37449,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9882,37478,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9883,37590,2,7,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9884,37908,2,3,775096_134,POINT (-761871.4387406758 -973942.2582097831)
9885,37939,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9886,39516,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9887,40039,2,6,775096_333,POINT (-761716.6743573291 -974059.9774279384)
9888,40278,2,5,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9889,40658,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9890,41524,2,3,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9891,53095,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9892,53184,2,1,775096_140,POINT (-762335.6127952308 -973424.3486852053)
9893,53566,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9894,53572,2,6,775096_179,POINT (-761761.4688309002 -973663.1021015799)
9895,53585,2,1,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9896,53601,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9897,53642,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9898,54036,2,3,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9899,54053,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9900,54322,2,4,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9901,54344,2,3,775096_275,POINT (-761612.0887686372 -973997.4936992889)
9902,54361,2,4,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9903,54443,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9904,54508,2,6,775096_180,POINT (-763437.7347677903 -973126.0054507845)
9905,54695,2,3,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9906,54780,2,1,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9907,55006,2,1,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9908,55078,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9909,55131,2,1,775096_100,POINT (-762038.2194712859 -973762.7183031655)
9910,55150,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9911,55811,2,1,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9912,55812,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9913,55878,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9914,56054,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9915,56236,2,6,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9916,56240,2,7,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9917,56272,2,1,775096_294,POINT (-762033.6294680467 -973523.1561436716)
9918,56278,2,1,775096_269,POINT (-761944.7663533936 -973679.7448384535)
9919,56642,2,1,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9920,56714,2,3,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9921,56989,2,6,775096_186,POINT (-763200.4424791917 -972782.7880300718)
9922,56995,2,5,775096_125,POINT (-763581.7910327615 -972950.0329753855)
9923,57281,2,4,775096_265,POINT (-761508.9069912058 -974007.9461924179)
9924,74823,2,1,759830_114,POINT (-757975.8665347495 -977214.1714107607)
9925,74874,2,1,759830_497,POINT (-757473.7903496959 -976824.8856252107)
9926,4539,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9927,13168,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9928,16022,2,4,25477,POINT (-759975.1900000013 -977305.7399999984)
9929,17464,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9930,29668,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
9931,30150,2,4,25477,POINT (-759975.1900000013 -977305.7399999984)
9932,32357,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9933,32904,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
9934,33179,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9935,34124,2,4,25477,POINT (-759975.1900000013 -977305.7399999984)
9936,34226,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9937,37205,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9938,43378,2,4,25477,POINT (-759975.1900000013 -977305.7399999984)
9939,43379,2,4,25477,POINT (-759975.1900000013 -977305.7399999984)
9940,50864,2,7,25477,POINT (-759975.1900000013 -977305.7399999984)
9941,50989,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9942,51835,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9943,8456,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9944,3614,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
9945,5375,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9946,6152,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9947,6160,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9948,6397,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9949,7154,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9950,7525,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
9951,7704,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9952,7773,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9953,7975,2,7,25477,POINT (-759975.1900000013 -977305.7399999984)
9954,8489,2,7,25477,POINT (-759975.1900000013 -977305.7399999984)
9955,9797,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9956,10479,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9957,10525,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
9958,11185,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9959,11673,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9960,12307,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9961,13305,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9962,13520,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9963,13967,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9964,13968,2,5,25477,POINT (-759975.1900000013 -977305.7399999984)
9965,14263,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9966,14266,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9967,15580,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9968,16173,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9969,16923,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9970,17030,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9971,17627,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9972,18272,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
9973,18282,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9974,18776,2,5,25477,POINT (-759975.1900000013 -977305.7399999984)
9975,19975,2,5,25477,POINT (-759975.1900000013 -977305.7399999984)
9976,20083,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9977,20698,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9978,21818,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9979,25630,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9980,25816,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9981,26009,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
9982,26836,2,5,25477,POINT (-759975.1900000013 -977305.7399999984)
9983,29012,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9984,30751,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9985,30907,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9986,31665,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9987,33049,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
9988,33782,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9989,35076,2,7,25477,POINT (-759975.1900000013 -977305.7399999984)
9990,35579,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9991,35675,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9992,36287,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
9993,36408,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9994,37076,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9995,41099,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9996,42078,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
9997,42079,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
9998,44074,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
9999,44452,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10000,44724,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10001,44999,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10002,45087,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10003,45389,2,7,25477,POINT (-759975.1900000013 -977305.7399999984)
10004,45442,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10005,45465,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10006,45771,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10007,46629,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10008,46668,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10009,46796,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10010,46989,2,5,25477,POINT (-759975.1900000013 -977305.7399999984)
10011,47468,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10012,48230,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10013,49222,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10014,49453,2,5,25477,POINT (-759975.1900000013 -977305.7399999984)
10015,49729,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10016,50724,2,5,25477,POINT (-759975.1900000013 -977305.7399999984)
10017,52600,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10018,52606,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10019,52922,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10020,53398,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10021,54364,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10022,54843,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10023,54844,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10024,55515,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10025,56069,2,5,25477,POINT (-759975.1900000013 -977305.7399999984)
10026,56531,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10027,57099,2,7,25477,POINT (-759975.1900000013 -977305.7399999984)
10028,57115,2,7,25477,POINT (-759975.1900000013 -977305.7399999984)
10029,57510,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10030,57681,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10031,57865,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10032,58005,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10033,58024,2,4,25477,POINT (-759975.1900000013 -977305.7399999984)
10034,58035,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10035,60385,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10036,61097,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10037,61100,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10038,61172,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10039,61214,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10040,61217,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10041,61557,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10042,61709,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10043,63242,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10044,64401,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10045,65432,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10046,65951,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10047,66037,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10048,66038,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10049,66108,2,4,25477,POINT (-759975.1900000013 -977305.7399999984)
10050,66588,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10051,66998,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10052,67429,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10053,68259,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10054,70633,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10055,71857,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10056,72673,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10057,73490,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10058,74427,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10059,74428,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10060,75163,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10061,77063,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10062,77296,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10063,77417,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10064,77828,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10065,77945,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10066,79228,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10067,79255,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10068,82525,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10069,82905,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10070,83211,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10071,83236,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10072,83237,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10073,83322,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10074,85232,2,4,25477,POINT (-759975.1900000013 -977305.7399999984)
10075,87837,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10076,88676,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10077,89188,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10078,92541,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10079,94422,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10080,96179,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10081,96230,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10082,96279,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10083,96893,2,4,25477,POINT (-759975.1900000013 -977305.7399999984)
10084,97180,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10085,97269,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10086,99221,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10087,103610,2,4,25477,POINT (-759975.1900000013 -977305.7399999984)
10088,103707,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10089,106048,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10090,106192,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10091,106814,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10092,107141,2,7,25477,POINT (-759975.1900000013 -977305.7399999984)
10093,109607,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10094,110104,2,3,25477,POINT (-759975.1900000013 -977305.7399999984)
10095,114320,2,4,25477,POINT (-759975.1900000013 -977305.7399999984)
10096,114682,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10097,114736,2,6,25477,POINT (-759975.1900000013 -977305.7399999984)
10098,6286,2,1,25477,POINT (-759975.1900000013 -977305.7399999984)
10099,1067,2,4,25444,POINT (-761052.8299999982 -976009.1900000013)
10100,2950,2,4,25440,POINT (-760804.0500000007 -975922.9800000004)
10101,4112,2,3,25440,POINT (-760804.0500000007 -975922.9800000004)
10102,7720,2,1,25440,POINT (-760804.0500000007 -975922.9800000004)
10103,15159,2,3,25440,POINT (-760804.0500000007 -975922.9800000004)
10104,19346,2,6,25440,POINT (-760804.0500000007 -975922.9800000004)
10105,21689,2,3,25440,POINT (-760804.0500000007 -975922.9800000004)
10106,23015,2,1,25440,POINT (-760804.0500000007 -975922.9800000004)
10107,30935,2,3,25440,POINT (-760804.0500000007 -975922.9800000004)
10108,31092,2,3,25440,POINT (-760804.0500000007 -975922.9800000004)
10109,40131,2,6,25455,POINT (-761218.0599999987 -973542.6700000018)
10110,45260,2,6,25440,POINT (-760804.0500000007 -975922.9800000004)
10111,45262,2,3,25440,POINT (-760804.0500000007 -975922.9800000004)
10112,60510,2,3,25440,POINT (-760804.0500000007 -975922.9800000004)
10113,64080,2,4,25440,POINT (-760804.0500000007 -975922.9800000004)
10114,67366,2,3,25455,POINT (-761218.0599999987 -973542.6700000018)
10115,67374,2,3,25440,POINT (-760804.0500000007 -975922.9800000004)
10116,68174,2,6,25449,POINT (-760544.8099999987 -975605.9699999988)
10117,69970,2,5,25455,POINT (-761218.0599999987 -973542.6700000018)
10118,69995,2,1,25440,POINT (-760804.0500000007 -975922.9800000004)
10119,73218,2,1,25455,POINT (-761218.0599999987 -973542.6700000018)
10120,73274,2,6,25440,POINT (-760804.0500000007 -975922.9800000004)
10121,76900,2,3,25449,POINT (-760544.8099999987 -975605.9699999988)
10122,77745,2,7,25440,POINT (-760804.0500000007 -975922.9800000004)
10123,81736,2,6,25455,POINT (-761218.0599999987 -973542.6700000018)
10124,83384,2,3,25440,POINT (-760804.0500000007 -975922.9800000004)
10125,83386,2,3,25440,POINT (-760804.0500000007 -975922.9800000004)
10126,83399,2,3,25440,POINT (-760804.0500000007 -975922.9800000004)
10127,87965,2,4,25439,POINT (-760700.2600000016 -975704.9200000018)
10128,96223,2,6,25440,POINT (-760804.0500000007 -975922.9800000004)
10129,96864,2,4,25440,POINT (-760804.0500000007 -975922.9800000004)
10130,103314,2,1,25455,POINT (-761218.0599999987 -973542.6700000018)
10131,113636,2,6,25454,POINT (-761327.9100000001 -974450.2899999991)
10132,114695,2,6,25455,POINT (-761218.0599999987 -973542.6700000018)
10133,2953,2,3,25449,POINT (-760544.8099999987 -975605.9699999988)
10134,4375,2,3,25449,POINT (-760544.8099999987 -975605.9699999988)
10135,4415,2,1,25455,POINT (-761218.0599999987 -973542.6700000018)
10136,5710,2,3,25449,POINT (-760544.8099999987 -975605.9699999988)
10137,5988,2,3,25454,POINT (-761327.9100000001 -974450.2899999991)
10138,7290,2,6,25449,POINT (-760544.8099999987 -975605.9699999988)
10139,9670,2,3,25449,POINT (-760544.8099999987 -975605.9699999988)
10140,9953,2,1,25449,POINT (-760544.8099999987 -975605.9699999988)
10141,11400,2,3,25449,POINT (-760544.8099999987 -975605.9699999988)
10142,12873,2,1,25449,POINT (-760544.8099999987 -975605.9699999988)
10143,14732,2,3,25449,POINT (-760544.8099999987 -975605.9699999988)
10144,15134,2,6,25449,POINT (-760544.8099999987 -975605.9699999988)
10145,16331,2,3,25449,POINT (-760544.8099999987 -975605.9699999988)
10146,17329,2,3,25449,POINT (-760544.8099999987 -975605.9699999988)
10147,17417,2,3,25449,POINT (-760544.8099999987 -975605.9699999988)
10148,18365,2,7,25449,POINT (-760544.8099999987 -975605.9699999988)
10149,20136,2,3,25439,POINT (-760700.2600000016 -975704.9200000018)
10150,20231,2,1,25449,POINT (-760544.8099999987 -975605.9699999988)
10151,20947,2,6,25449,POINT (-760544.8099999987 -975605.9699999988)
10152,21071,2,1,25449,POINT (-760544.8099999987 -975605.9699999988)
10153,21594,2,1,25449,POINT (-760544.8099999987 -975605.9699999988)
10154,21627,2,3,25455,POINT (-761218.0599999987 -973542.6700000018)
10155,22723,2,1,25449,POINT (-760544.8099999987 -975605.9699999988)
10156,22933,2,3,25455,POINT (-761218.0599999987 -973542.6700000018)
10157,23242,2,6,25449,POINT (-760544.8099999987 -975605.9699999988)
10158,23514,2,1,25439,POINT (-760700.2600000016 -975704.9200000018)
10159,24680,2,3,25449,POINT (-760544.8099999987 -975605.9699999988)
10160,24721,2,1,25449,POINT (-760544.8099999987 -975605.9699999988)
