,PersonID,valid,size
29105,4770,True,2
29106,47701,True,1
29107,47704,True,1
29108,47705,True,1
29109,47705,True,1
29110,47706,True,2
29111,47707,True,1
29112,47711,True,1
29113,47716,True,1
29114,47717,True,1
29115,47718,True,2
29116,47719,True,1
29117,4772,True,1
29118,4772,False,1
29119,47721,True,1
29120,47728,True,2
29121,47729,True,2
29122,4773,True,1
29123,47733,True,1
29124,47738,True,1
29125,47739,True,1
29126,47743,True,1
29127,47746,True,1
29128,47749,False,1
29129,47750,True,1
29130,47753,True,1
29131,47754,True,1
29132,47755,True,2
29133,47758,True,1
29134,47760,True,1
29135,47766,True,1
29136,47768,True,2
29137,4777,False,1
29138,47770,True,1
29139,47773,True,1
29140,47774,True,1
29141,47774,True,1
29142,47775,True,1
29143,47779,True,1
29144,47780,True,1
29145,47781,True,1
29146,47784,True,1
29147,47786,True,1
29148,4779,True,1
29149,47790,True,1
29150,47791,True,1
29151,47792,True,1
29152,47797,True,1
29153,47807,True,1
29154,47809,True,1
29155,47810,True,1
29156,4782,False,1
29157,47829,True,1
29158,4783,True,1
29159,4783,True,1
29160,47831,True,1
29161,47832,True,1
29162,47833,True,2
29163,47834,True,1
29164,47841,True,1
29165,47841,True,1
29166,47843,True,1
29167,47843,True,1
29168,4785,True,2
29169,4785,True,1
29170,47852,True,1
29171,47853,True,1
29172,47854,True,1
29173,47858,False,1
29174,4786,True,1
29175,4786,True,1
29176,47860,True,1
29177,47867,True,1
29178,4787,True,2
29179,47872,True,1
29180,47879,True,1
29181,47881,True,1
29182,47882,True,1
29183,47886,False,1
29184,47888,True,1
29185,47889,True,1
29186,47890,True,1
29187,47894,True,1
29188,47895,True,1
29189,47897,True,1
29190,4790,True,1
29191,47901,True,1
29192,47903,True,1
29193,47904,True,1
29194,47905,True,1
29195,47905,True,1
29196,47912,True,1
29197,47913,True,1
29198,47916,True,1
29199,47925,True,1
29200,47926,True,3
29201,47937,True,2
29202,47943,True,1
29203,47946,True,1
29204,47954,True,1
29205,47954,True,1
29206,47955,True,1
29207,47955,False,2
29208,47955,True,1
29209,47955,True,1
29210,47956,True,1
29211,47958,True,1
29212,4796,True,1
29213,47960,True,1
29214,47961,True,1
29215,47964,True,1
29216,47964,True,1
29217,47965,True,1
29218,47967,True,1
29219,4797,True,2
29220,47970,True,1
29221,47973,True,1
29222,47977,True,1
29223,47979,True,1
29224,47983,True,1
29225,47987,True,1
29226,47990,True,1
29227,47990,True,2
29228,47990,True,1
29229,47990,True,1
29230,4801,True,1
29231,48023,True,2
29232,48024,True,2
29233,48036,True,2
29234,48037,True,1
29235,48038,True,1
29236,48045,True,1
29237,48049,True,1
29238,48049,True,1
29239,48051,True,1
29240,48053,True,1
29241,48054,True,1
29242,48056,True,1
29243,48058,True,1
29244,48060,True,1
29245,48061,True,1
29246,48065,True,1
29247,48068,False,1
29248,48068,True,1
29249,48069,True,1
29250,4807,True,1
29251,4807,True,1
29252,48070,True,1
29253,48075,True,2
29254,48080,True,2
29255,48081,False,1
29256,48087,False,1
29257,48088,True,1
29258,48090,True,1
29259,48090,True,1
29260,48094,True,1
29261,4810,True,1
29262,48100,True,1
29263,48100,True,1
29264,48101,True,1
29265,48102,True,2
29266,48102,True,1
29267,48103,False,1
29268,48104,False,1
29269,48105,True,1
29270,48107,False,1
29271,48114,True,1
29272,48115,True,1
29273,48119,True,2
29274,48120,True,2
29275,48121,True,1
29276,48123,True,1
29277,48126,True,1
29278,48128,True,1
29279,48130,True,1
29280,48132,False,1
29281,48133,True,1
29282,48134,True,1
29283,48136,True,1
29284,48145,True,1
29285,48146,True,1
29286,48151,True,1
29287,48152,True,1
29288,48152,True,1
29289,48154,True,1
29290,48155,True,1
29291,48155,True,3
29292,48156,True,1
29293,48157,True,1
29294,48157,True,1
29295,4816,False,3
29296,48160,True,1
29297,48161,True,1
29298,48165,True,1
29299,48171,True,1
29300,48189,True,1
29301,48189,True,1
29302,48191,True,1
29303,48198,True,1
29304,48202,True,1
29305,4821,True,1
29306,48210,True,1
29307,48213,True,1
29308,48213,True,1
29309,48215,True,1
29310,48217,True,1
29311,48218,True,2
29312,48218,True,1
29313,4822,True,1
29314,48221,True,2
29315,48227,True,1
29316,48228,True,1
29317,48232,True,1
29318,48236,True,1
29319,48239,True,1
29320,48239,True,1
29321,48240,True,1
29322,48240,True,2
29323,48243,True,1
29324,48246,True,1
29325,48247,True,1
29326,48248,True,1
29327,48248,True,2
29328,4825,True,1
29329,48250,True,1
29330,48251,True,2
29331,48255,True,1
29332,48256,True,1
29333,48261,True,1
29334,4827,True,1
29335,4827,True,1
29336,48273,True,1
29337,48275,True,2
29338,48277,True,1
29339,48277,True,1
29340,48282,False,1
29341,48284,True,1
29342,48284,True,1
29343,48285,True,2
29344,48287,True,1
29345,48287,True,2
29346,4829,False,1
29347,483,True,1
29348,4830,True,1
29349,48301,True,1
29350,48304,True,2
29351,48305,True,1
29352,48309,True,1
29353,48311,True,1
29354,48311,True,1
29355,48313,False,1
29356,48321,True,1
29357,48321,True,1
29358,4833,False,1
29359,48343,True,1
29360,48349,True,1
29361,48350,True,1
29362,48353,True,1
29363,48354,True,1
29364,48356,True,1
29365,48356,True,2
29366,48356,True,1
29367,48356,True,1
29368,48359,True,1
29369,48360,True,1
29370,48360,True,1
29371,48378,True,1
29372,48380,True,1
29373,48387,True,2
29374,48391,True,1
29375,48391,True,2
29376,48396,True,1
29377,48398,True,1
29378,48401,True,1
29379,48402,True,1
29380,48404,True,1
29381,48406,True,1
29382,48406,True,2
29383,48406,True,1
29384,48406,True,1
29385,48411,True,1
29386,48413,True,1
29387,48416,True,1
29388,48416,True,2
29389,48417,True,1
29390,48418,True,1
29391,48418,True,2
29392,48421,True,1
29393,48425,True,1
29394,48427,True,1
29395,48430,True,1
29396,48433,True,1
29397,48434,True,1
29398,48435,True,2
29399,48436,True,1
29400,4844,True,1
29401,48442,True,1
29402,48444,True,1
29403,48445,True,1
29404,48446,True,1
29405,48446,True,1
29406,48447,True,1
29407,48448,True,1
29408,48455,True,1
29409,48455,True,1
29410,48456,False,1
29411,48461,True,1
29412,48463,True,1
29413,48472,True,1
29414,48473,True,1
29415,48483,True,1
29416,48483,True,1
29417,48489,True,1
29418,4849,True,1
29419,48495,True,1
29420,48504,True,1
29421,48507,True,1
29422,48507,True,1
29423,48508,True,1
29424,48509,True,2
29425,4851,False,1
29426,48520,True,1
29427,48521,True,1
29428,48522,True,1
29429,48523,True,1
29430,48524,True,1
29431,48533,True,1
29432,48534,True,1
29433,48535,True,1
29434,48536,True,2
29435,4854,True,2
29436,48541,True,1
29437,48547,True,1
29438,4855,True,1
29439,48550,False,1
29440,48550,False,1
29441,48554,True,1
29442,48562,True,1
29443,48566,True,1
29444,48568,True,1
29445,48569,True,1
29446,48570,True,1
29447,48596,True,1
29448,48597,True,1
29449,48599,True,1
29450,48601,True,1
29451,48604,True,1
29452,48608,True,1
29453,48609,True,1
29454,48612,False,1
29455,48613,True,1
29456,48615,True,1
29457,48617,True,1
29458,48619,False,1
29459,48622,True,1
29460,48646,True,1
29461,48648,True,1
29462,48648,True,1
29463,48649,False,1
29464,4865,False,1
29465,48654,True,1
29466,48655,True,1
29467,48658,True,1
29468,48659,True,1
29469,4866,False,1
29470,48672,False,1
29471,48673,True,1
29472,48674,True,2
29473,48683,False,2
29474,48686,True,1
29475,48687,True,1
29476,48693,True,1
29477,48696,True,1
29478,487,True,2
29479,48703,True,1
29480,48704,True,1
29481,48710,True,2
29482,48711,True,1
29483,48711,True,2
29484,48711,True,1
29485,48711,True,1
29486,48714,True,1
29487,48716,True,1
29488,48716,True,1
29489,48723,True,1
29490,48725,True,1
29491,48727,True,1
29492,48728,True,1
29493,48729,True,1
29494,48738,True,1
29495,48740,True,1
29496,48742,True,1
29497,48742,True,1
29498,48745,True,1
29499,48747,True,1
29500,48747,True,1
29501,48748,True,1
29502,48752,True,1
29503,48753,True,1
29504,48757,True,1
29505,48757,True,1
29506,48759,True,2
29507,48760,True,1
29508,48766,True,1
29509,48767,True,1
29510,48768,True,1
29511,4877,True,1
29512,48770,True,1
29513,48774,True,1
29514,48775,True,1
29515,48776,True,1
29516,48781,True,1
29517,48787,True,1
29518,4879,True,1
29519,48799,True,1
29520,48801,True,1
29521,48802,True,1
29522,48804,True,1
29523,4881,False,1
29524,4881,True,2
29525,48811,True,1
29526,48812,True,1
29527,48814,True,1
29528,48820,True,1
29529,48821,True,2
29530,48824,True,1
29531,48828,True,1
29532,48829,True,1
29533,48835,True,1
29534,48838,True,1
29535,48839,True,1
29536,48842,True,2
29537,48845,True,1
29538,48846,True,2
29539,48848,True,1
29540,4885,True,2
29541,4885,True,1
29542,48851,True,1
29543,48857,True,1
29544,48859,True,1
29545,4886,True,1
29546,48861,True,1
29547,48865,True,1
29548,48865,True,2
29549,48866,True,1
29550,48866,True,2
29551,48870,True,2
29552,48882,True,1
29553,48885,True,1
29554,48889,True,1
29555,48889,True,1
29556,48892,True,2
29557,48895,True,1
29558,48898,True,2
29559,489,False,2
29560,4890,True,2
29561,48902,True,1
29562,48904,True,1
29563,48907,True,2
29564,48910,True,1
29565,48912,True,1
29566,48913,True,1
29567,48919,True,1
29568,48923,True,1
29569,48925,True,1
29570,4893,True,1
29571,48936,True,1
29572,48937,True,1
29573,48937,True,1
29574,48941,True,1
29575,48944,True,1
29576,48944,True,1
29577,48945,False,1
29578,48946,True,1
29579,48951,True,1
29580,48957,True,1
29581,48958,True,1
29582,48958,True,1
29583,48961,True,1
29584,48964,True,2
29585,48966,True,1
29586,48967,True,1
29587,48970,True,1
29588,48972,False,2
29589,48972,True,1
29590,48975,True,1
29591,48976,True,1
29592,48977,True,1
29593,48978,True,1
29594,48979,True,2
29595,48983,True,1
29596,48985,True,1
29597,48987,True,1
29598,48989,True,1
29599,4899,True,2
29600,4899,True,1
29601,48992,True,1
29602,49000,True,1
29603,49002,True,1
29604,49003,True,1
29605,49006,True,1
29606,49008,True,1
29607,49015,False,1
29608,49015,True,1
29609,49017,True,1
29610,4902,False,1
29611,49025,True,1
29612,4903,True,1
29613,4903,False,1
29614,49030,True,1
29615,49032,True,1
29616,49034,True,1
29617,49034,False,1
29618,49036,True,1
29619,49037,True,1
29620,49040,False,1
29621,49041,True,1
29622,49057,False,1
29623,49060,True,2
29624,49067,True,1
29625,49074,True,2
29626,49076,True,1
29627,49077,True,1
29628,49081,True,1
29629,49082,True,1
29630,49088,True,1
29631,49092,True,1
29632,49092,True,1
29633,49096,True,1
29634,49097,True,1
29635,49098,True,1
29636,49101,True,1
29637,4911,True,1
29638,49112,True,1
29639,49121,True,1
29640,49123,True,1
29641,49124,True,1
29642,49125,True,1
29643,49130,True,1
29644,49130,False,3
29645,49130,True,3
29646,49137,False,1
29647,49137,True,1
29648,49140,True,1
29649,49141,True,2
29650,49146,True,1
29651,49147,True,1
29652,49150,True,1
29653,49154,True,1
29654,49155,True,2
29655,49156,True,1
29656,4917,True,1
29657,4917,True,1
29658,49171,True,1
29659,49176,True,1
29660,49177,True,1
29661,49180,True,1
29662,49180,True,1
29663,49186,True,1
29664,49189,False,1
29665,49190,True,1
29666,49194,True,1
29667,49199,False,1
29668,492,False,1
29669,49201,True,2
29670,49203,True,1
29671,49205,True,2
29672,49207,True,2
29673,49209,True,2
29674,49210,True,1
29675,49211,True,1
29676,49212,True,1
29677,49219,True,1
29678,49220,True,1
29679,49221,True,1
29680,49223,True,1
29681,49234,True,1
29682,49241,True,1
29683,49242,True,1
29684,49243,True,1
29685,49246,True,1
29686,49249,True,1
29687,49253,True,2
29688,49254,True,1
29689,4926,True,1
29690,49260,True,1
29691,49261,True,1
29692,49262,True,1
29693,49262,True,1
29694,49263,True,1
29695,49264,False,1
29696,4927,True,1
29697,49276,True,1
29698,4929,True,1
29699,49290,True,1
29700,49295,True,1
29701,49297,True,1
29702,49298,True,1
29703,49298,True,1
29704,49299,True,1
29705,49303,True,1
29706,49305,True,1
29707,49308,True,1
29708,49314,True,1
29709,49315,True,1
29710,49317,True,1
29711,49318,True,1
29712,49319,True,1
29713,49322,True,1
29714,49323,True,3
29715,49326,True,1
29716,49327,True,1
29717,49331,True,1
29718,49333,True,1
29719,49333,True,1
29720,49335,True,1
29721,49338,True,1
29722,4934,False,1
29723,49340,True,1
29724,49343,True,1
29725,49345,True,1
29726,49346,True,1
29727,49356,True,1
29728,49359,True,1
29729,49362,True,1
29730,49363,True,1
29731,49363,True,1
29732,49364,True,2
29733,49366,True,2
29734,49368,True,1
29735,49368,True,1
29736,49369,True,1
29737,4937,True,2
29738,49372,True,1
29739,49372,True,1
29740,49376,True,1
29741,49379,True,1
29742,49381,True,1
29743,49383,True,1
29744,49385,True,1
29745,49386,True,1
29746,49387,True,2
29747,49389,True,2
29748,49391,True,1
29749,49392,True,2
29750,49395,True,2
29751,49397,True,2
29752,49403,True,1
29753,49403,True,2
29754,49403,True,1
29755,49403,True,1
29756,49416,True,1
29757,49419,True,1
29758,49434,True,1
29759,49435,True,1
29760,49438,True,1
29761,49440,True,1
29762,49441,True,1
29763,49442,True,2
29764,49444,True,2
29765,49445,False,2
29766,49449,True,1
29767,49450,True,1
29768,49450,True,1
29769,49452,True,1
29770,49454,True,1
29771,49455,True,1
29772,49460,True,1
29773,49464,True,1
29774,49464,True,1
29775,49465,True,1
29776,49467,True,1
29777,49467,True,1
29778,49470,True,1
29779,49484,True,1
29780,49491,True,1
29781,49494,True,2
29782,49495,True,1
29783,49496,True,1
29784,49502,True,1
29785,49507,True,1
29786,4951,True,1
29787,49516,True,1
29788,49518,True,1
29789,49519,True,1
29790,49520,True,2
29791,49521,True,1
29792,49522,True,1
29793,4953,True,1
29794,49531,True,1
29795,4954,True,1
29796,49541,True,1
29797,49541,True,1
29798,49543,True,1
29799,49544,True,1
29800,49545,True,1
29801,49546,True,1
29802,49548,True,1
29803,49549,True,1
29804,49549,True,1
29805,4956,False,1
29806,4958,True,1
29807,49581,True,1
29808,49582,True,1
29809,49603,True,1
29810,49604,True,1
29811,49611,False,1
29812,49612,True,1
29813,49612,True,1
29814,49615,True,1
29815,49618,True,1
29816,49618,True,1
29817,4962,True,1
29818,49621,True,1
29819,49623,True,1
29820,49623,True,1
29821,49626,True,1
29822,49627,True,1
29823,49632,True,1
29824,49634,True,1
29825,49635,True,1
29826,49636,True,2
29827,49642,True,1
29828,49644,True,1
29829,49645,True,1
29830,49650,True,1
29831,49692,True,1
29832,49694,True,2
29833,49695,True,1
29834,49708,True,1
29835,4971,True,1
29836,49712,True,1
29837,4972,True,1
29838,4972,True,1
29839,49721,True,1
29840,49731,True,2
29841,49733,True,1
29842,49734,True,1
29843,49735,True,1
29844,49739,True,1
29845,49745,True,2
29846,49745,True,1
29847,49748,True,1
29848,49751,True,1
29849,49753,True,1
29850,49755,True,1
29851,49757,True,1
29852,49759,True,1
29853,4976,True,1
29854,49760,True,1
29855,49761,True,3
29856,49771,True,1
29857,49771,True,1
29858,49778,True,1
29859,49779,True,1
29860,49786,True,1
29861,49789,True,1
29862,4979,True,1
29863,49790,True,1
29864,49791,True,1
29865,49793,True,1
29866,49793,True,1
29867,49806,True,1
29868,49806,True,1
29869,49807,True,2
29870,49808,True,1
29871,49809,True,1
29872,4981,True,2
29873,49811,True,1
29874,49814,True,1
29875,49814,True,1
29876,49817,True,1
29877,49817,True,1
29878,49834,True,1
29879,49844,True,1
29880,49851,True,1
29881,49856,True,2
29882,49857,True,1
29883,49859,True,2
29884,4986,True,1
29885,4986,True,1
29886,49860,True,1
29887,49863,True,1
29888,49866,True,1
29889,49867,True,1
29890,49868,True,1
29891,49869,True,1
29892,4987,True,1
29893,49872,True,1
29894,49873,False,1
29895,49874,True,1
29896,49877,True,1
29897,49881,True,1
29898,49884,True,1
29899,49887,True,1
29900,49893,True,2
29901,49894,True,1
29902,49895,True,1
29903,49899,False,1
29904,49902,True,1
29905,49903,True,1
29906,49905,False,2
29907,49908,True,1
29908,49909,True,1
29909,49910,True,1
29910,49911,True,1
29911,49914,False,1
29912,49916,True,1
29913,4992,True,1
29914,49926,True,1
29915,49928,True,1
29916,49929,True,1
29917,49929,True,1
29918,49931,True,1
29919,49933,True,1
29920,49938,True,1
29921,49945,False,3
29922,4995,True,1
29923,4995,True,1
29924,49952,True,1
29925,49953,True,1
29926,49953,True,1
29927,49954,True,1
29928,49958,True,1
29929,49959,True,2
29930,49965,True,1
29931,49966,True,1
29932,49967,False,1
29933,49970,True,1
29934,49976,True,1
29935,49979,True,2
29936,49982,True,1
29937,49984,True,2
29938,49985,True,1
29939,49985,True,1
29940,49987,True,1
29941,49990,True,1
29942,49990,True,1
29943,49993,True,1
29944,49995,True,1
29945,49996,True,1
29946,49998,True,1
29947,50,True,1
29948,5000,False,1
29949,50020,True,1
29950,50021,True,1
29951,50028,False,1
29952,50032,True,1
29953,5004,True,1
29954,50042,True,1
29955,50048,True,1
29956,50051,False,1
29957,50051,True,1
29958,50052,True,1
29959,50057,True,1
29960,50057,True,1
29961,50058,True,1
29962,5006,True,1
29963,50086,True,1
29964,50088,True,1
29965,501,True,1
29966,501,True,1
29967,50106,False,1
29968,50106,True,1
29969,50117,True,1
29970,50122,True,1
29971,50134,True,1
29972,50146,True,1
29973,50147,True,1
29974,50153,True,1
29975,50153,True,1
29976,50156,True,1
29977,50157,True,1
29978,5016,True,1
29979,50165,True,1
29980,50177,True,1
29981,50177,True,1
29982,50178,True,1
29983,50182,True,1
29984,50182,True,1
29985,50182,True,1
29986,50186,True,1
29987,50186,True,1
29988,50187,True,1
29989,5019,True,1
29990,50193,True,1
29991,50194,True,1
29992,50194,True,1
29993,50196,True,1
29994,50199,True,1
29995,50201,True,1
29996,50205,True,1
29997,50209,True,1
29998,50209,True,1
29999,50210,True,1
30000,50211,True,1
30001,50214,True,1
30002,50217,True,1
30003,50219,True,1
30004,50234,True,2
30005,50237,True,1
30006,50239,True,1
30007,50239,True,2
30008,5024,True,1
30009,50246,False,1
30010,50247,True,1
30011,50249,True,1
30012,50249,True,2
30013,50249,True,1
30014,50249,True,1
30015,50253,True,1
30016,50277,True,2
30017,5028,True,1
30018,50280,True,2
30019,50292,True,1
30020,50295,True,1
30021,50295,True,1
30022,503,True,1
30023,503,True,1
30024,50302,True,1
30025,50302,True,1
30026,50303,True,1
30027,50309,True,2
30028,5031,True,1
30029,50311,True,1
30030,50311,True,1
30031,50313,True,1
30032,50313,True,3
30033,50314,True,1
30034,50314,False,1
30035,50314,True,1
30036,50318,True,1
30037,50322,True,1
30038,50325,True,1
30039,50326,True,1
30040,50330,False,1
30041,50330,True,1
30042,50334,True,1
30043,50334,True,1
30044,50336,True,1
30045,50336,True,1
30046,50343,True,1
30047,50348,True,2
30048,50349,True,1
30049,50349,True,1
30050,50356,True,1
30051,50360,True,2
30052,50363,True,1
30053,50363,True,1
30054,50372,True,1
30055,50373,True,1
30056,50375,True,1
30057,50376,True,1
30058,50385,True,1
30059,50385,True,1
30060,50386,True,1
30061,50387,True,1
30062,50388,True,1
30063,50389,True,2
30064,5039,True,1
30065,50390,True,1
30066,50393,True,1
30067,50394,True,1
30068,50396,True,1
30069,50398,True,1
30070,5040,True,1
30071,50402,True,1
30072,50403,True,1
30073,50404,True,1
30074,50405,True,1
30075,50408,True,1
30076,5041,True,1
30077,50411,True,1
30078,50414,True,1
30079,50417,True,1
30080,50422,False,1
30081,50423,True,1
30082,50424,True,2
30083,50426,True,1
30084,50427,True,1
30085,50428,True,1
30086,50431,True,1
30087,50446,True,1
30088,50453,False,1
30089,50453,True,1
30090,5046,True,1
30091,50461,True,1
30092,50464,True,1
30093,50464,True,1
30094,50465,True,1
30095,50467,True,1
30096,50468,False,1
30097,50486,True,1
30098,50489,True,1
30099,50496,True,1
30100,50508,True,1
30101,5051,True,1
30102,50510,True,1
30103,50512,True,1
30104,50516,True,1
30105,50518,True,1
30106,5052,True,1
30107,50521,True,2
30108,50522,True,1
30109,50524,True,1
30110,50525,True,1
30111,50531,True,1
30112,50532,True,1
30113,50554,True,1
30114,50558,True,1
30115,5056,False,1
30116,50565,True,1
30117,50568,True,1
30118,50571,True,1
30119,50578,True,1
30120,50582,True,1
30121,50583,True,1
30122,50586,True,2
30123,50588,True,2
30124,50588,True,1
30125,50593,True,1
30126,50594,True,1
30127,50596,True,1
30128,50596,True,3
30129,50596,True,3
30130,50598,True,1
30131,5060,True,1
30132,5060,True,1
30133,50611,True,2
30134,50612,True,2
30135,50614,True,1
30136,50617,True,1
30137,50617,True,1
30138,50620,True,1
30139,50622,False,2
30140,50630,True,1
30141,50631,True,1
30142,50632,True,2
30143,50634,True,1
30144,50635,True,1
30145,50638,False,1
30146,50640,True,1
30147,50642,True,1
30148,50642,True,1
30149,50645,True,1
30150,50646,True,1
30151,50646,True,1
30152,50647,True,1
30153,50648,True,1
30154,50653,True,1
30155,50655,True,1
30156,50656,True,1
30157,50657,True,1
30158,50657,True,1
30159,50658,True,1
30160,50664,True,1
30161,50667,True,1
30162,50673,True,1
30163,50678,False,1
30164,50680,True,1
30165,50683,True,2
30166,50687,True,1
30167,5069,True,1
30168,50690,False,1
30169,50692,True,1
30170,50694,True,1
30171,50697,True,1
30172,5070,False,3
30173,50700,True,1
30174,50700,True,1
30175,50713,True,1
30176,50714,True,1
30177,50717,True,1
30178,50718,True,1
30179,50718,True,1
30180,50719,True,1
30181,50719,True,1
30182,5072,True,1
30183,50720,True,1
30184,50720,True,1
30185,50721,True,1
30186,50721,True,1
30187,50722,True,1
30188,50726,True,1
30189,50726,True,2
30190,50728,True,1
30191,50733,True,1
30192,50734,True,1
30193,50736,True,1
30194,50737,True,1
30195,50738,True,1
30196,50740,True,1
30197,50744,True,1
30198,50745,True,1
30199,50751,True,1
30200,50751,True,1
30201,50760,True,1
30202,50760,True,1
30203,50766,True,2
30204,50767,True,1
30205,50768,True,1
30206,50769,True,1
30207,50775,False,1
30208,50775,True,1
30209,50777,True,2
30210,5078,True,1
30211,5078,True,1
30212,50781,True,1
30213,50784,True,1
30214,50785,True,1
30215,50787,True,1
30216,50787,True,2
30217,50790,True,1
30218,50791,True,1
30219,50794,False,1
30220,50795,True,1
30221,50799,True,1
30222,50800,False,1
30223,50804,True,1
30224,50807,True,2
30225,5081,True,1
30226,50812,True,1
30227,50813,True,1
30228,50814,True,1
30229,50816,True,1
30230,50817,True,1
30231,50817,True,1
30232,50818,True,1
30233,5082,True,1
30234,50820,True,1
30235,50822,True,1
30236,50822,True,1
30237,50824,True,1
30238,50826,True,1
30239,50827,True,1
30240,50834,True,1
30241,50837,True,1
30242,50840,True,1
30243,50846,True,1
30244,50846,True,1
30245,50865,True,1
30246,50882,True,1
30247,50882,True,1
30248,50884,True,1
30249,50886,True,1
30250,50886,True,2
30251,50887,True,1
30252,50887,True,1
30253,50892,True,3
30254,50896,True,1
30255,50896,True,1
30256,50898,True,1
30257,50898,True,1
30258,50899,True,1
30259,50899,True,1
30260,5090,False,1
30261,50903,True,1
30262,5091,True,1
30263,5091,True,1
30264,50916,True,1
30265,50922,True,1
30266,50923,True,1
30267,50925,True,1
30268,50926,True,1
30269,5093,True,1
30270,5093,False,2
30271,50931,True,1
30272,50932,True,2
30273,50933,True,1
30274,50936,True,1
30275,50938,True,1
30276,50938,True,1
30277,50942,True,1
30278,50946,True,1
30279,50948,True,1
30280,50951,True,1
30281,50959,True,1
30282,50979,True,1
30283,5098,True,1
30284,50989,True,1
30285,50996,True,1
30286,50997,True,1
30287,50998,True,1
30288,50999,True,1
30289,51,True,1
30290,510,True,1
30291,51000,True,1
30292,51005,True,1
30293,51010,True,1
30294,51010,True,1
30295,51013,True,1
30296,51013,True,1
30297,51015,True,1
30298,51020,True,1
30299,51020,True,1
30300,51022,True,1
30301,5105,True,1
30302,51050,True,1
30303,51051,True,1
30304,51066,True,1
30305,51067,True,3
30306,51073,True,1
30307,51073,True,1
30308,51075,True,1
30309,51081,True,1
30310,51081,True,1
30311,51082,True,1
30312,51083,True,1
30313,51084,True,2
30314,51086,True,1
30315,5109,True,1
30316,51091,True,1
30317,51091,True,2
30318,51101,True,1
30319,51103,True,1
30320,51103,True,1
30321,51103,True,1
30322,51107,True,1
30323,51112,True,1
30324,51113,True,2
30325,51123,True,2
30326,51124,True,1
30327,51126,True,1
30328,51127,True,1
30329,5113,True,1
30330,51133,True,2
30331,51148,True,3
30332,51150,True,1
30333,51163,True,1
30334,51168,False,1
30335,51174,True,1
30336,51176,True,1
30337,5118,True,2
30338,5118,True,1
30339,51186,True,1
30340,51188,False,1
30341,5120,True,1
30342,51200,True,1
30343,51200,True,1
30344,51206,False,1
30345,51209,True,1
30346,51209,True,1
30347,51212,True,3
30348,51217,True,1
30349,5122,True,2
30350,51222,True,2
30351,51222,True,1
30352,51227,True,1
30353,51233,True,2
30354,51235,True,1
30355,51236,True,1
30356,5125,True,1
30357,51255,True,1
30358,51259,True,1
30359,51260,True,2
30360,51261,True,1
30361,51263,True,1
30362,51266,True,1
30363,5127,False,1
30364,51270,True,1
30365,51271,True,1
30366,51273,True,1
30367,51273,True,1
30368,51275,True,1
30369,51276,True,1
30370,51277,True,1
30371,51277,True,1
30372,51278,True,1
30373,51279,True,1
30374,51279,True,1
30375,51280,True,1
30376,51281,True,1
30377,51285,True,1
30378,51286,True,1
30379,51295,True,1
30380,51296,True,1
30381,51299,True,1
30382,51299,True,1
30383,513,True,1
30384,51303,False,1
30385,51307,True,1
30386,51310,True,1
30387,51318,True,1
30388,51324,True,1
30389,51332,True,1
30390,51334,True,1
30391,51338,True,1
30392,51339,True,1
30393,51339,True,1
30394,51341,True,1
30395,51341,True,1
30396,51344,True,1
30397,51348,True,1
30398,51348,True,1
30399,51351,True,1
30400,51351,True,1
30401,51366,True,1
30402,5137,True,1
30403,51372,True,1
30404,51373,True,1
30405,5138,True,1
30406,51380,True,1
30407,51390,True,1
30408,51393,True,1
30409,5141,True,1
30410,51418,True,1
30411,5142,True,1
30412,51423,True,1
30413,51426,True,1
30414,51427,True,1
30415,51431,True,1
30416,51433,True,1
30417,51440,True,1
30418,51454,True,1
30419,51454,True,1
30420,51457,True,1
30421,51459,True,1
30422,5146,True,1
30423,51472,True,2
30424,51477,True,2
30425,51477,True,1
30426,51478,True,1
30427,51478,True,1
30428,51480,False,1
30429,51481,True,1
30430,51483,True,1
30431,51484,True,1
30432,51485,True,1
30433,51487,True,1
30434,51488,True,1
30435,51490,True,1
30436,51492,True,1
30437,51494,True,1
30438,515,True,1
30439,51508,False,1
30440,51509,True,1
30441,51513,True,1
30442,51514,False,2
30443,51519,False,1
30444,51522,True,1
30445,51526,True,1
30446,51529,True,1
30447,5153,True,1
30448,51539,True,1
30449,5154,False,1
30450,51540,True,1
30451,51541,True,1
30452,51543,True,1
30453,51543,True,1
30454,51545,True,1
30455,51546,True,1
30456,51546,True,1
30457,51553,True,1
30458,51554,True,1
30459,51555,True,1
30460,51557,True,1
30461,5156,True,1
30462,51570,True,1
30463,51570,True,1
30464,51572,True,1
30465,51574,True,1
30466,51577,True,1
30467,5158,True,2
30468,5159,True,1
30469,5160,True,1
30470,51608,True,2
30471,5161,False,1
30472,51624,True,1
30473,51624,True,1
30474,51628,True,1
30475,51629,True,1
30476,5165,True,1
30477,51663,True,2
30478,51674,True,1
30479,51678,True,2
30480,51679,True,1
30481,51684,True,1
30482,51686,True,1
30483,51688,True,1
30484,51690,True,1
30485,51691,True,1
30486,51693,True,1
30487,51695,True,1
30488,51701,True,1
30489,5171,True,1
30490,51719,True,2
30491,51724,True,1
30492,51726,True,1
30493,51726,True,1
30494,51727,True,1
30495,51728,False,2
30496,51729,True,1
30497,5174,True,1
30498,51742,True,1
30499,51753,True,1
30500,5176,True,2
30501,51761,True,1
30502,51762,True,1
30503,51768,True,1
30504,51788,True,1
