,PersonID,Weight,AgeGroup,Gender,Education,ActivityCzechiaHTS,TownSize,TownCode,RegionCode,DistrictCode,JourneyMainMode,DeclaredJourneyTime,PrimaryLocRelationHome,PrimaryLocTownCode,PrimaryLocDistrictCode,PrimaryLocStateName,PrimaryLocCrowFliesTripDist,HasWorkTrip,HasEducationTrip,FlexibleHours,AvailCar,AvailBike,DrivingLicense,PtSubscription
7154,CZ21463,2.119995696,4,2,2,7,6,,CZ042,4213,6,1,88,,4213,Česko,0.0,False,False,99,1,0,1,0
7155,CZ21464,0.606437978,5,1,2,1,6,,CZ042,4202,6,2,1,,4202,Česko,13813.1413064559,True,False,2,1,0,1,0
7156,CZ21465,1.334677204,2,1,1,3,6,,CZ042,4202,1,2,1,,4202,Česko,2580.0,False,True,99,0,0,0,0
7157,CZ21466,1.334677204,2,1,1,3,6,,CZ042,4202,3,1,1,,4202,Česko,2219.59443736077,False,True,99,0,0,0,0
7158,CZ21467,2.274956418,6,2,1,1,6,,CZ042,4202,6,4,3,,5105,Česko,58897.1162109737,True,False,2,1,1,1,0
7159,CZ21468,0.455247928,7,1,2,1,1,,CZ042,4202,6,1,88,,4202,Česko,0.0,False,False,1,1,0,1,0
7160,CZ21470,0.455247928,7,1,2,1,6,,CZ041,4103,6,2,1,,4103,Česko,3540.0,True,False,1,1,1,1,1
7161,CZ21471,0.826096241,6,2,2,1,6,,CZ041,4103,3,1,1,,4103,Česko,1143.64660359303,True,False,1,0,1,1,1
7162,CZ21474,0.716476682,5,2,2,1,5,,CZ041,4106,1,2,1,,4106,Česko,1007.2211020601501,True,False,1,0,1,0,0
7163,CZ21475,0.752272394,1,1,1,3,3,,CZ032,3207,1,2,88,,3207,Česko,0.0,False,False,99,0,1,0,0
7164,CZ21476,0.716476682,5,2,2,1,3,,CZ032,3207,6,1,6,,3207,Česko,893.2599497195711,True,False,1,1,1,1,0
7165,CZ21478,0.320097435,4,2,4,4,7,,CZ031,3102,1,2,88,,3102,Česko,0.0,False,False,99,1,1,1,0
7166,CZ21479,0.96329053,4,1,4,1,7,,CZ031,3102,2,2,1,,3102,Česko,1369.43886059837,True,False,2,1,1,1,0
7167,CZ2148,0.645630363,5,2,4,1,6,,CZ031,3111,6,1,1,,3111,Česko,3457.57754572492,True,False,1,1,1,1,0
7168,CZ21480,0.809278903,5,1,4,1,7,,CZ031,3102,2,1,1,,3102,Česko,982.1432526153731,True,False,1,1,1,1,0
7169,CZ21481,0.645630363,5,2,4,1,7,,CZ031,3102,7,2,1,,3102,Česko,11430.148239323102,True,False,1,1,1,1,0
7170,CZ21485,0.517469231,8,2,2,6,7,,CZ020,2109,3,2,88,,2109,Česko,0.0,False,False,99,1,1,1,1
7171,CZ21486,0.716476682,5,2,2,1,7,,CZ020,2109,6,1,6,,2109,Česko,409.275800627055,True,False,1,1,1,1,1
7172,CZ21487,1.098399049,3,2,1,3,7,,CZ020,2109,2,3,88,,2109,Česko,0.0,False,False,99,1,1,1,1
7173,CZ2149,0.809278903,5,1,4,1,8,,CZ064,6203,6,2,1,,6203,Česko,6726.23423912178,True,False,1,1,0,1,0
7174,CZ21490,0.653980951,6,1,2,1,8,,CZ010,1100,6,1,1,,1100,Česko,2604.80013201565,True,False,1,1,0,1,0
7175,CZ21491,0.752272394,1,1,1,3,8,,CZ010,1100,1,1,88,,1100,Česko,0.0,False,False,99,1,0,0,1
7176,CZ21492,0.898303635,4,2,2,1,8,,CZ010,1100,1,1,88,,1100,Česko,0.0,False,False,1,1,0,0,0
7177,CZ21493,0.752272394,1,1,1,3,8,,CZ010,1100,1,1,6,,1100,Česko,140.28829584533,False,True,99,0,1,0,1
7178,CZ21494,0.783283009,1,2,1,3,8,,CZ010,1100,1,1,6,,1100,Česko,140.28829584533,False,True,99,0,1,0,1
7179,CZ21495,0.716476682,5,2,2,1,8,,CZ010,1100,3,3,1,,1100,Česko,8694.949112482202,True,False,1,1,0,1,1
7180,CZ21496,0.716476682,5,2,2,1,8,,CZ010,1100,3,5,1,,1100,Česko,5777.7790674525995,True,False,1,1,1,1,1
7181,CZ21498,0.606437978,5,1,2,1,8,,CZ010,1100,6,1,1,,1100,Česko,6276.08461850087,True,False,1,1,1,1,0
7182,CZ21499,1.01053916,6,1,4,1,8,,CZ010,1100,6,4,1,,1100,Česko,18410.0,True,False,2,1,0,1,0
7183,CZ21500,1.53318226,4,2,2,1,1,,CZ020,2102,6,6,1,,2102,Česko,380.0,True,False,2,1,0,1,0
7184,CZ21501,1.605315878,4,1,2,1,1,,CZ020,2102,7,2,2,,2108,Česko,13118.0758814267,True,False,1,1,0,1,0
7185,CZ21502,0.705831631,2,2,1,3,1,,CZ020,2102,4,2,1,,2102,Česko,8112.7879692221895,False,True,99,0,1,0,1
7186,CZ21503,0.783283009,1,2,1,3,3,,CZ020,2126,1,1,88,,2126,Česko,0.0,False,False,99,0,1,0,0
7187,CZ21504,0.752272394,1,1,1,3,3,,CZ020,2126,2,1,88,,2126,Česko,0.0,False,False,99,0,0,0,0
7188,CZ21507,0.756651069,6,2,2,1,8,,CZ010,1100,3,3,1,,1100,Česko,11010.0,True,False,2,1,1,1,1
7189,CZ21509,0.699774328,8,1,2,6,3,,CZ020,2112,6,5,88,,2112,Česko,0.0,False,False,99,1,0,1,0
7190,CZ2151,0.921319364,4,1,2,1,7,,CZ080,8117,6,1,1,,8117,Česko,1349.8550947413198,True,False,1,1,0,1,0
7191,CZ21511,0.881159338,3,2,1,1,1,,CZ020,2118,7,1,88,,2118,Česko,0.0,False,False,1,0,1,1,0
7192,CZ21512,1.105518705,7,2,4,6,6,,CZ020,2120,7,1,88,,2120,Česko,0.0,False,False,99,1,0,1,0
7193,CZ21513,0.933063451,8,1,3,6,6,,CZ020,2120,6,1,88,,2120,Česko,0.0,False,False,99,1,0,1,0
7194,CZ21514,0.653980951,6,1,2,1,2,,CZ020,2121,6,1,88,,2121,Česko,0.0,False,False,1,1,1,1,0
7195,CZ21515,0.839737293,5,2,2,1,2,,CZ020,2121,7,1,88,,2121,Česko,0.0,False,False,1,1,1,1,0
7196,CZ21516,1.112479755,3,2,2,1,2,,CZ020,2121,6,1,1,,2121,Česko,2821.6226708866,True,False,1,1,1,1,0
7197,CZ21517,1.246039202,3,1,2,3,2,,CZ020,2121,6,1,1,,2121,Česko,2821.6226708866,True,False,99,1,0,1,0
7198,CZ21519,0.529558149,3,2,3,3,1,,CZ020,2107,4,4,88,,2107,Česko,0.0,False,False,99,1,1,1,1
7199,CZ2152,0.538840989,3,2,2,4,7,,CZ080,8117,1,2,88,,8117,Česko,0.0,False,False,99,1,0,0,0
7200,CZ21520,0.777888093,8,2,2,6,1,,CZ020,2107,7,1,88,,2107,Česko,0.0,False,False,99,0,1,0,0
7201,CZ21524,0.809278903,5,1,4,1,2,,CZ020,2105,6,1,3,,1100,Česko,2766.37077061944,True,False,1,1,1,1,0
7202,CZ21525,0.645630363,5,2,4,1,2,,CZ020,2105,1,4,88,,2105,Česko,0.0,False,False,1,1,1,1,0
7203,CZ21526,0.752272394,1,1,1,3,2,,CZ031,3103,1,1,1,,3103,Česko,448.99658867911404,False,True,99,0,1,0,0
7204,CZ21527,0.839737293,5,2,2,1,2,,CZ031,3103,5,1,1,,3103,Česko,10129.899150925401,True,False,1,0,1,1,0
7205,CZ21528,1.337022725,3,2,2,3,7,,CZ031,3102,1,1,1,,3102,Česko,903.018890845042,False,True,99,1,1,1,1
7206,CZ21529,0.606437978,5,1,2,1,7,,CZ031,3102,6,2,1,,3102,Česko,2027.11917449613,True,False,1,1,1,1,0
7207,CZ21530,0.716476682,5,2,2,1,7,,CZ031,3102,1,1,1,,3102,Česko,905.154322237076,True,False,1,1,1,1,1
7208,CZ21533,1.112479755,3,2,2,1,1,,CZ031,3114,6,3,2,,3102,Česko,23102.301383036698,True,False,1,1,1,1,0
7209,CZ21534,0.583812885,8,1,2,6,1,,CZ031,3114,6,1,88,,3114,Česko,0.0,False,False,99,1,0,1,0
7210,CZ21536,1.911637687,8,2,1,6,8,,CZ010,1100,7,1,88,,1100,Česko,0.0,False,False,99,0,0,1,0
7211,CZ21540,0.898303635,4,2,2,1,8,,CZ010,1100,3,4,3,,3213,Česko,147810.0,True,False,1,1,1,0,1
7212,CZ21547,0.716476682,5,2,2,1,5,,CZ052,5206,5,4,2,,5205,Česko,23490.0,True,False,2,0,1,1,0
7213,CZ21550,0.955674809,7,2,2,6,5,,CZ020,2121,1,2,88,,2121,Česko,0.0,False,False,99,0,0,1,0
7214,CZ21551,1.911637687,8,2,1,6,8,,CZ032,3209,7,1,88,,3209,Česko,0.0,False,False,99,0,0,0,0
7215,CZ21552,0.163429862,8,1,2,1,1,,CZ042,4205,6,2,88,,4205,Česko,0.0,False,False,99,1,0,1,0
7216,CZ21554,1.257699028,3,1,2,1,5,,CZ053,5301,6,1,2,,5313,Česko,8740.404346366191,True,False,1,1,0,1,0
7217,CZ21555,1.196375642,3,2,4,1,5,,CZ053,5301,4,2,2,,5313,Česko,8740.404346366191,True,False,1,0,0,1,0
7218,CZ21556,1.017968925,7,1,2,6,2,,CZ080,8117,1,1,88,,8117,Česko,0.0,False,False,99,1,0,1,0
7219,CZ21558,0.699774328,8,1,2,6,8,,CZ080,8119,3,2,88,,8119,Česko,0.0,False,False,99,1,0,1,0
7220,CZ21559,0.517469231,8,2,2,6,8,,CZ080,8119,3,3,88,,8119,Česko,0.0,False,False,99,0,0,1,1
7221,CZ21561,0.921319364,4,1,2,1,8,,CZ080,8119,4,2,1,,8119,Česko,2489.09357949482,True,False,1,0,0,1,1
7222,CZ21569,1.105518705,7,2,4,6,1,,CZ063,6101,6,1,88,,6101,Česko,0.0,False,False,99,1,0,1,0
7223,CZ21570,1.275111705,7,1,4,6,1,,CZ063,6101,7,1,88,,6101,Česko,0.0,False,False,99,0,0,1,0
7224,CZ21571,0.877439954,7,1,4,1,6,,CZ031,3112,6,1,1,,3112,Česko,225.663369131923,True,False,1,1,0,1,0
7225,CZ21579,2.439979163,4,2,2,12,8,,CZ064,6203,1,1,88,,6203,Česko,0.0,False,False,99,0,0,0,1
7226,CZ2158,0.390496272,7,1,2,1,4,,CZ031,3106,6,1,88,,3106,Česko,0.0,False,False,1,1,1,1,0
7227,CZ21580,0.264344018,4,2,3,4,8,,CZ064,6203,1,6,88,,6203,Česko,0.0,False,False,99,1,1,1,0
7228,CZ21581,0.921319364,4,1,2,1,8,,CZ064,6203,1,6,88,,6203,Česko,0.0,False,False,1,1,1,1,0
7229,CZ21582,1.257699028,3,1,2,1,3,,CZ064,6214,6,2,2,,6216,Česko,11812.209457820501,True,False,1,1,0,1,0
7230,CZ21584,1.112479755,3,2,2,1,1,,CZ052,5214,6,1,6,,5214,Česko,2803.32304686072,True,False,1,1,1,1,0
7231,CZ21589,0.826096241,6,2,2,1,3,,CZ031,3102,7,2,1,,3102,Česko,14913.5059038875,True,False,1,0,1,0,0
7232,CZ2159,0.752272394,1,1,1,3,1,,CZ063,6110,7,2,88,,6110,Česko,0.0,False,False,99,0,1,0,0
7233,CZ21591,1.605315878,4,1,2,1,3,,CZ031,3102,6,2,1,,3102,Česko,10060.6114665321,True,False,1,1,1,1,0
7234,CZ21592,1.257699028,3,1,2,1,3,,CZ031,3102,6,2,1,,3102,Česko,13163.4700160178,True,False,1,1,1,1,0
7235,CZ21595,0.203854973,3,2,1,4,8,,CZ080,8119,3,1,88,,8119,Česko,0.0,False,False,99,0,0,0,0
7236,CZ21596,0.19520789,5,2,1,4,8,,CZ080,8119,3,1,88,,8119,Česko,0.0,False,False,99,0,0,0,0
7237,CZ21597,0.752272394,1,1,1,3,8,,CZ080,8119,3,1,1,,8119,Česko,2297.80368632572,False,True,99,0,0,0,0
7238,CZ21599,1.117651562,7,2,2,2,2,,CZ080,8115,4,2,1,,8115,Česko,8779.54110303824,True,False,1,1,0,1,0
7239,CZ2160,0.96329053,4,1,4,1,1,,CZ063,6110,6,2,88,,6110,Česko,0.0,False,False,1,1,1,1,0
7240,CZ21608,0.517469231,8,2,2,6,6,,CZ031,3112,1,6,88,,3112,Česko,0.0,False,False,99,0,1,0,0
7241,CZ21609,0.956728876,5,1,2,1,4,,CZ053,5302,1,1,6,,5302,Česko,582.0087989822171,True,False,1,1,0,1,0
7242,CZ2161,0.899265339,4,2,4,1,1,,CZ063,6110,7,2,88,,6110,Česko,0.0,False,False,1,1,1,1,0
7243,CZ21612,0.800681703,7,2,2,2,8,,CZ064,6203,3,2,1,,6203,Česko,4229.50729674309,True,False,1,1,0,0,0
7244,CZ21615,1.184643565,3,1,2,1,5,,CZ080,8105,2,5,2,,8115,Česko,22240.0,True,False,1,0,1,1,0
7245,CZ21616,1.112479755,3,2,2,1,5,,CZ080,8105,1,1,1,,8105,Česko,947.3116600617531,True,False,1,0,1,1,0
7246,CZ21618,0.783283009,1,2,1,3,4,,CZ031,3102,1,1,88,,3102,Česko,0.0,False,False,99,0,1,0,0
7247,CZ21619,0.921319364,4,1,2,1,4,,CZ031,3102,6,5,2,,3103,Česko,48411.4035419933,True,False,1,1,1,1,0
7248,CZ2162,0.898303635,4,2,2,1,5,,CZ020,2101,1,1,1,,2101,Česko,473.52316465724,True,False,1,1,0,1,0
7249,CZ21620,0.899265339,4,2,4,1,4,,CZ031,3102,1,1,1,,3102,Česko,236.63676919861902,True,False,1,1,1,1,0
7250,CZ21621,0.645630363,5,2,4,1,7,,CZ031,3102,2,1,1,,3102,Česko,2683.6636991878204,True,False,1,0,1,0,0
7251,CZ21622,1.142359507,2,2,1,3,7,,CZ031,3102,3,2,1,,3102,Česko,2050.9303678737297,False,True,99,0,1,0,0
7252,CZ21625,0.783283009,1,2,1,3,7,,CZ052,5205,6,1,6,,5205,Česko,1615.33666437539,False,True,99,0,1,0,1
7253,CZ21627,0.839737293,5,2,2,1,7,,CZ052,5205,6,1,1,,5205,Česko,1490.53475079763,True,False,2,1,1,1,0
7254,CZ21632,0.767168907,7,2,2,6,3,,CZ071,7103,5,4,88,,7103,Česko,0.0,False,False,99,1,1,1,0
7255,CZ21635,0.752272394,1,1,1,3,7,,CZ080,8108,3,3,1,,8108,Česko,1160.0,False,True,99,0,0,0,0
7256,CZ21636,0.839737293,5,2,2,1,7,,CZ080,8108,1,2,1,,8108,Česko,1555.9470344249698,True,False,1,0,0,0,0
7257,CZ21637,0.752272394,1,1,1,3,6,,CZ041,4103,1,2,1,,4103,Česko,974.804213583189,False,True,99,1,1,0,0
7258,CZ21638,0.752272394,1,1,1,3,6,,CZ041,4103,1,2,1,,4103,Česko,974.804213583189,False,True,99,1,1,0,0
7259,CZ21639,0.716476682,5,2,2,1,6,,CZ041,4103,1,2,1,,4103,Česko,1360.83765410476,True,False,1,1,1,1,1
7260,CZ21640,0.606437978,5,1,2,1,6,,CZ041,4103,6,2,1,,4103,Česko,1190.0,True,False,1,1,1,1,1
7261,CZ21643,0.501638881,6,2,2,7,3,,CZ071,7107,6,2,1,,7107,Česko,13811.838483551099,True,False,2,1,1,1,0
7262,CZ21648,0.517469231,8,2,2,6,3,,CZ071,7107,1,1,88,,7107,Česko,0.0,False,False,99,0,1,0,0
7263,CZ21650,0.716476682,5,2,2,1,3,,CZ071,7107,6,1,1,,7107,Česko,7364.89741989401,True,False,1,1,1,1,0
7264,CZ21653,1.184643565,3,1,2,1,1,,CZ072,7211,6,1,1,,7211,Česko,2676.04056399647,True,False,1,1,1,1,0
7265,CZ21654,0.752272394,1,1,1,3,1,,CZ020,2106,4,2,2,,2103,Česko,3567.44313569622,False,True,99,0,1,0,1
7266,CZ21655,0.752272394,1,1,1,3,1,,CZ020,2106,4,2,2,,2103,Česko,3567.44313569622,False,True,99,0,1,0,1
7267,CZ21656,0.96329053,4,1,4,1,1,,CZ020,2106,5,5,3,,1100,Česko,23877.336443181,True,False,2,0,1,1,1
7268,CZ21658,0.752272394,1,1,1,3,3,,CZ052,5213,1,2,88,,5213,Česko,0.0,False,False,99,1,1,0,0
7269,CZ2166,0.956728876,5,1,2,1,6,,CZ052,5214,7,1,1,,5214,Česko,451.803958741995,True,False,2,0,1,1,0
7270,CZ21661,0.716476682,5,2,2,1,3,,CZ052,5213,1,2,3,,7109,Česko,121390.0,True,False,1,1,1,1,0
7271,CZ21662,0.756651069,6,2,2,1,8,,CZ010,1100,3,3,88,,1100,Česko,0.0,False,False,1,0,1,0,1
7272,CZ21663,0.455247928,7,1,2,1,8,,CZ010,1100,3,2,1,,1100,Česko,5015.56869544121,True,False,1,1,1,1,1
7273,CZ21673,0.767168907,7,2,2,6,4,,CZ072,7205,1,1,88,,7205,Česko,0.0,False,False,99,0,1,0,0
7274,CZ21674,0.716476682,5,2,2,1,8,,CZ064,6203,3,3,1,,6203,Česko,8433.172653736721,True,False,1,0,0,0,0
7275,CZ21675,0.606437978,5,1,2,1,8,,CZ064,6203,3,3,1,,6203,Česko,8124.346855350041,True,False,1,1,0,1,1
7276,CZ21676,0.087060083,7,2,2,1,6,,CZ042,4202,7,2,1,,4202,Česko,14335.0257342608,True,False,1,1,0,1,0
7277,CZ21677,0.216393243,8,1,2,1,6,,CZ042,4202,6,1,1,,4202,Česko,1183.6739060592201,True,False,2,1,0,1,0
7278,CZ2168,1.196375642,3,2,4,1,8,,CZ010,1100,3,3,1,,1100,Česko,14652.6082768972,True,False,1,0,0,0,1
7279,CZ21680,1.025976354,3,1,4,1,8,,CZ010,1100,1,1,88,,1100,Česko,0.0,False,False,1,0,0,1,1
7280,CZ21688,0.752272394,1,1,1,3,2,,CZ064,6205,4,1,1,,6205,Česko,4314.30371423201,False,True,99,1,1,0,0
7281,CZ21690,0.699774328,8,1,2,6,8,,CZ010,1100,1,1,88,,1100,Česko,0.0,False,False,99,0,0,0,0
7282,CZ21697,0.752272394,1,1,1,3,6,,CZ041,4103,1,1,88,,4103,Česko,0.0,False,False,99,1,1,0,1
7283,CZ21698,0.171536502,5,1,3,1,6,,CZ041,4103,6,2,88,,4103,Česko,0.0,False,False,1,1,1,1,0
7284,CZ21699,0.716476682,5,2,2,1,6,,CZ041,4103,6,2,2,,4107,Česko,18743.5176777296,True,False,1,1,1,1,0
7285,CZ217,0.422578531,4,2,2,4,1,,CZ052,5201,2,1,88,,5201,Česko,0.0,False,False,99,1,1,1,0
7286,CZ21700,1.334677204,2,1,1,3,6,,CZ041,4103,4,2,2,,4106,Česko,8434.28083306447,False,True,99,1,1,0,1
7287,CZ21705,0.716476682,5,2,2,1,7,,CZ042,4209,6,1,88,,4209,Česko,0.0,False,False,1,1,0,1,0
7288,CZ21706,1.605315878,4,1,2,1,7,,CZ042,4209,7,2,2,,4201,Česko,11732.2586135364,True,False,1,0,0,1,0
7289,CZ21709,0.767168907,7,2,2,6,8,,CZ010,1100,1,2,88,,1100,Česko,0.0,False,False,99,0,0,0,1
7290,CZ21710,0.583812885,8,1,2,6,8,,CZ010,1100,1,2,88,,1100,Česko,0.0,False,False,99,0,0,0,1
7291,CZ21711,1.184643565,3,1,2,1,8,,CZ010,1100,6,2,1,,1100,Česko,7828.55354427152,True,False,2,1,1,1,0
7292,CZ21712,1.112479755,3,2,2,1,8,,CZ010,1100,6,1,3,,8117,Česko,362440.0,True,False,1,1,1,1,0
7293,CZ21715,0.716476682,5,2,2,1,4,,CZ071,7106,1,1,88,,7106,Česko,0.0,False,False,1,0,1,1,0
7294,CZ21716,1.605315878,4,1,2,1,4,,CZ071,7106,1,1,1,,7106,Česko,425.520871379253,True,False,1,1,1,1,0
7295,CZ2172,1.112479755,3,2,2,1,5,,CZ052,5203,6,2,2,,5215,Česko,13672.8660705171,True,False,1,1,0,1,0
7296,CZ21720,0.783283009,1,2,1,3,6,,CZ063,6113,1,1,1,,6113,Česko,271.03368230214704,False,True,99,0,1,0,0
7297,CZ21721,0.921319364,4,1,2,1,6,,CZ063,6113,3,1,1,,6113,Česko,1162.87784521605,True,False,1,1,0,1,0
7298,CZ21725,1.605315878,4,1,2,1,6,,CZ042,4202,6,2,1,,4202,Česko,6783.14433731376,True,False,1,1,0,1,0
7299,CZ21726,3.528162308,4,2,2,12,6,,CZ042,4202,1,1,88,,4202,Česko,0.0,False,False,99,1,1,1,0
7300,CZ21727,0.752272394,1,1,1,3,5,,CZ042,4212,1,1,1,,4212,Česko,994.4241767916659,False,True,99,0,1,0,0
7301,CZ21728,0.203854973,3,2,1,4,5,,CZ042,4212,6,1,88,,4212,Česko,0.0,False,False,99,1,0,1,0
7302,CZ2173,3.18492197,6,2,2,6,5,,CZ041,4107,6,1,88,,4107,Česko,0.0,False,False,99,0,0,0,0
7303,CZ21730,0.809278903,5,1,4,1,6,,CZ041,4103,6,1,3,,2101,Česko,177650.0,True,False,1,1,1,1,0
7304,CZ21731,0.645630363,5,2,4,1,6,,CZ041,4103,6,2,3,,2101,Česko,177650.0,True,False,1,1,1,1,0
7305,CZ21732,0.606437978,5,1,2,1,5,,CZ041,4107,6,2,1,,4107,Česko,12061.3718107198,True,False,1,1,0,1,0
7306,CZ21733,1.911637687,8,2,1,6,5,,CZ041,4107,1,3,88,,4107,Česko,0.0,False,False,99,0,0,0,1
7307,CZ2174,0.653980951,6,1,2,1,5,,CZ041,4107,1,1,88,,4107,Česko,0.0,False,False,1,1,0,1,0
7308,CZ21744,0.96329053,4,1,4,1,8,,CZ010,1100,6,6,3,,5314,Česko,123690.59803943701,True,False,2,1,1,1,0
7309,CZ2175,0.606437978,5,1,2,1,3,,CZ020,2112,6,3,2,,2105,Česko,48196.8739264321,True,False,1,1,0,1,0
7310,CZ21751,0.507763218,4,1,3,1,8,,CZ010,1100,3,4,1,,1100,Česko,15063.1168789732,True,False,1,0,0,0,1
7311,CZ21754,0.777888093,8,2,2,6,8,,CZ010,1100,7,1,88,,1100,Česko,0.0,False,False,99,1,0,0,1
7312,CZ21755,0.583812885,8,1,2,6,8,,CZ010,1100,6,1,88,,1100,Česko,0.0,False,False,99,1,0,1,1
7313,CZ21756,0.872100419,6,2,4,1,8,,CZ010,1100,7,3,1,,1100,Česko,8666.85577504813,True,False,1,1,0,1,1
7314,CZ21757,1.01053916,6,1,4,1,8,,CZ010,1100,6,2,1,,1100,Česko,5520.57646232598,True,False,2,1,0,1,0
7315,CZ21759,0.955674809,7,2,2,6,8,,CZ010,1100,6,1,88,,1100,Česko,0.0,False,False,99,1,0,1,0
7316,CZ2176,0.672283652,4,2,3,1,3,,CZ020,2112,7,3,2,,2105,Česko,48196.8739264321,True,False,1,1,0,1,0
7317,CZ21766,1.01053916,6,1,4,1,7,,CZ020,2109,6,3,3,,1100,Česko,22465.2620872944,True,False,1,1,1,1,0
7318,CZ21767,0.872100419,6,2,4,1,7,,CZ020,2109,6,4,3,,4107,Česko,115180.0,True,False,1,1,1,1,0
7319,CZ21768,1.025976354,3,1,4,1,7,,CZ020,2109,6,3,3,,6218,Česko,322110.0,True,False,1,1,1,1,0
7320,CZ21774,0.517469231,8,2,2,6,8,,CZ010,1100,3,2,88,,1100,Česko,0.0,False,False,99,0,0,0,0
7321,CZ21775,1.017968925,7,1,2,6,2,,CZ053,5307,6,2,88,,5307,Česko,0.0,False,False,99,1,1,1,0
7322,CZ21776,1.972134973,6,2,2,6,2,,CZ053,5307,3,4,88,,5307,Česko,0.0,False,False,99,0,1,0,0
7323,CZ21778,0.606437978,5,1,2,1,1,,CZ052,5214,6,2,88,,5214,Česko,0.0,False,False,1,1,1,1,0
7324,CZ2178,0.583812885,8,1,2,6,4,,CZ020,2107,1,2,88,,2107,Česko,0.0,False,False,99,0,0,1,0
7325,CZ21780,0.390496272,7,1,2,1,1,,CZ052,5214,6,2,88,,5214,Česko,0.0,False,False,1,1,1,1,0
7326,CZ21781,0.898303635,4,2,2,1,1,,CZ052,5214,6,2,1,,5214,Česko,10470.8345413824,True,False,1,1,1,1,0
7327,CZ21783,0.606437978,5,1,2,1,1,,CZ052,5214,6,2,1,,5214,Česko,10470.8345413824,True,False,1,1,1,1,0
7328,CZ21785,0.826096241,6,2,2,1,1,,CZ052,5214,6,2,1,,5214,Česko,14974.6784881152,True,False,1,1,1,1,0
7329,CZ21786,1.066141179,6,1,2,1,1,,CZ052,5214,1,1,3,,8119,Česko,216860.0,True,False,1,1,1,1,0
7330,CZ21787,0.777888093,8,2,2,6,5,,CZ072,7202,1,1,88,,7202,Česko,0.0,False,False,99,0,0,0,0
7331,CZ21792,0.921319364,4,1,2,1,6,,CZ042,4213,6,2,1,,4213,Česko,3251.45728525977,True,False,1,1,0,1,0
7332,CZ21798,0.645630363,5,2,4,1,1,,CZ052,5215,6,1,88,,5215,Česko,0.0,False,False,1,1,0,1,0
7333,CZ21801,0.809278903,5,1,4,1,1,,CZ052,5215,6,2,2,,5214,Česko,18709.5261231337,True,False,2,1,0,1,0
7334,CZ21802,0.783283009,1,2,1,3,7,,CZ080,8108,1,1,88,,8108,Česko,0.0,False,False,99,0,1,0,0
7335,CZ21803,0.752272394,1,1,1,3,7,,CZ080,8108,1,1,88,,8108,Česko,0.0,False,False,99,0,1,0,0
7336,CZ21805,4.705243497,4,1,2,12,7,,CZ080,8108,3,5,88,,8108,Česko,0.0,False,False,99,1,1,1,0
7337,CZ21808,0.517469231,8,2,2,6,3,,CZ080,8119,6,2,88,,8119,Česko,0.0,False,False,99,1,1,1,0
7338,CZ21809,1.017968925,7,1,2,6,7,,CZ080,8117,1,1,88,,8117,Česko,0.0,False,False,99,0,0,0,1
7339,CZ2181,1.93564073,7,2,1,6,8,,CZ010,1100,1,1,88,,1100,Česko,0.0,False,False,99,0,0,0,0
7340,CZ21810,0.767168907,7,2,2,6,7,,CZ080,8117,1,1,88,,8117,Česko,0.0,False,False,99,0,0,0,1
7341,CZ21818,2.542431448,3,1,1,12,6,,CZ041,4103,6,2,88,,4103,Česko,0.0,False,False,99,1,0,1,1
7342,CZ21819,0.881159338,3,2,1,1,6,,CZ041,4103,7,2,88,,4103,Česko,0.0,False,False,1,1,0,1,1
7343,CZ2182,1.017968925,7,1,2,6,8,,CZ010,1100,1,1,88,,1100,Česko,0.0,False,False,99,0,0,0,0
7344,CZ21821,1.112479755,3,2,2,1,6,,CZ051,5103,3,1,1,,5103,Česko,651.549145661314,True,False,2,0,0,1,0
7345,CZ21823,0.899265339,4,2,4,1,8,,CZ064,6203,2,1,1,,6203,Česko,2265.40772907158,True,False,2,1,0,1,0
7346,CZ21824,1.575789374,8,1,1,6,2,,CZ080,8119,7,2,88,,8119,Česko,0.0,False,False,99,0,0,0,0
7347,CZ21825,1.525603314,4,1,1,1,8,,CZ010,1100,3,1,6,,1100,Česko,1181.49743883555,True,False,1,0,1,1,1
7348,CZ21826,0.921319364,4,1,2,1,4,,CZ042,4205,7,2,3,,2103,Česko,40910.0,True,False,1,0,0,0,1
7349,CZ21828,1.93564073,7,2,1,6,5,,CZ052,5206,2,1,88,,5206,Česko,0.0,False,False,99,0,1,0,0
7350,CZ21836,1.038349312,7,1,2,2,8,,CZ010,1100,3,2,1,,1100,Česko,6371.85596733666,True,False,2,1,0,1,1
7351,CZ21837,1.117651562,7,2,2,2,8,,CZ010,1100,3,2,1,,1100,Česko,3314.91721138243,True,False,2,1,0,1,1
7352,CZ21840,0.783283009,1,2,1,3,7,,CZ031,3102,1,1,1,,3102,Česko,611.525674210131,False,True,99,0,0,0,0
7353,CZ21841,0.783283009,1,2,1,3,7,,CZ031,3102,1,1,1,,3102,Česko,611.525674210131,False,True,99,0,0,0,0
7354,CZ21842,0.809278903,5,1,4,1,7,,CZ031,3102,6,2,1,,3102,Česko,1060.0,True,False,1,1,0,1,0
7355,CZ21843,0.899265339,4,2,4,1,7,,CZ031,3102,1,1,1,,3102,Česko,586.260837093351,True,False,1,1,0,1,0
