,TripID,PersonID,TripOrderNum,OriginStart,DestEnd,TripMainMode,OriginTownCode,DestTownCode,OriginState,DestState,OriginDistrictCode,DestDistrictCode,CrowFliesTripDist,OriginPurpose,DestPurpose,DeclaredTripTime
48302,CZ48302,CZ21464,1,18000,19800,6,,,Česko,Česko,4202,4202,13813.1413064559,1,4,30.0
48301,CZ48303,CZ21464,2,53400,55200,6,,,Česko,Česko,4202,4202,13813.1413064559,4,1,30.0
50378,CZ50376,CZ21465,1,25200,26400,1,,,Česko,Česko,4202,4202,2580.0,1,5,19.8
50377,CZ50377,CZ21465,2,50400,51000,3,,,Česko,Česko,4202,4202,2219.59443736077,5,1,10.200000000000001
50376,CZ50378,CZ21465,3,63000,63600,1,,,Česko,Česko,4202,4202,2410.0,1,3,10.200000000000001
50375,CZ50379,CZ21465,4,64200,64800,1,,,Česko,Česko,4202,4202,2410.0,3,1,10.200000000000001
50462,CZ50463,CZ21466,1,27000,27600,3,,,Česko,Česko,4202,4202,2219.59443736077,1,5,10.200000000000001
50463,CZ50464,CZ21466,2,43200,43800,3,,,Česko,Česko,4202,4202,2219.59443736077,5,1,10.200000000000001
45009,CZ45009,CZ21467,1,29400,33000,6,,,Česko,Česko,4202,5105,58897.1162109737,1,4,60.0
45008,CZ45010,CZ21467,2,54900,58500,6,,,Česko,Česko,5105,4202,58897.1162109737,4,1,60.0
35234,CZ35235,CZ21468,1,24000,24900,6,,,Česko,Česko,4202,4202,5696.92054562385,1,6,15.0
35235,CZ35236,CZ21468,2,26400,26700,6,,,Česko,Česko,4202,4202,177.897361838931,6,3,4.8
35236,CZ35237,CZ21468,3,30000,30900,6,,,Česko,Česko,4202,4202,5805.5226110525,3,1,15.0
35239,CZ35240,CZ21470,1,19800,21300,6,,,Česko,Česko,4103,4103,3540.0,1,4,25.2
35237,CZ35238,CZ21470,2,54600,55800,6,,,Česko,Česko,4103,4103,1715.72419166701,4,1,19.8
35238,CZ35239,CZ21470,3,63000,64200,6,,,Česko,Česko,4103,4103,1937.73493571628,1,3,19.8
35240,CZ35241,CZ21470,4,68400,69600,6,,,Česko,Česko,4103,4103,1937.73493571628,3,1,19.8
35241,CZ35242,CZ21471,1,22200,23100,3,,,Česko,Česko,4103,4103,1143.64660359303,1,4,15.0
35242,CZ35243,CZ21471,2,51600,52500,3,,,Česko,Česko,4103,4103,1143.64660359303,4,1,15.0
35243,CZ35244,CZ21471,3,63000,64200,7,,,Česko,Česko,4103,4103,1937.73493571628,1,3,19.8
35244,CZ35245,CZ21471,4,68400,69600,7,,,Česko,Česko,4103,4103,1937.73493571628,3,1,19.8
39397,CZ39397,CZ21474,1,21600,22800,1,,,Česko,Česko,4106,4106,1007.2211020601501,1,4,19.8
39396,CZ39398,CZ21474,2,54000,54600,1,,,Česko,Česko,4106,4106,677.673558537347,4,3,10.200000000000001
39398,CZ39399,CZ21474,3,56700,57300,1,,,Česko,Česko,4106,4106,969.658678843388,3,1,10.200000000000001
35245,CZ35246,CZ21475,1,36000,37200,1,,,Česko,Česko,3207,3207,373.751071905486,1,2,19.8
35246,CZ35247,CZ21475,2,52200,52620,7,,,Česko,Česko,3207,3207,373.751071905486,2,1,7.199999999999999
35248,CZ35249,CZ21476,1,21600,21900,6,,,Česko,Česko,3207,3207,893.2599497195711,1,4,4.8
35249,CZ35250,CZ21476,2,50400,51000,6,,,Česko,Česko,3207,3207,1254.94554542371,4,6,10.200000000000001
35247,CZ35248,CZ21476,3,52200,52620,6,,,Česko,Česko,3207,3207,373.751071905486,6,1,7.199999999999999
35253,CZ35254,CZ21478,1,34200,36000,1,,,Česko,Česko,3102,3102,1485.32057359605,1,3,30.0
35254,CZ35255,CZ21478,2,37800,39600,1,,,Česko,Česko,3102,3102,1485.32057359605,3,1,30.0
35256,CZ35257,CZ21479,1,23400,24600,2,,,Česko,Česko,3102,3102,1369.43886059837,1,4,19.8
35255,CZ35256,CZ21479,2,54000,55800,2,,,Česko,Česko,3102,3102,1369.43886059837,4,1,30.0
4549,CZ4551,CZ2148,1,26100,26880,6,,,Česko,Česko,3111,3111,3457.57754572492,1,4,13.2
4548,CZ4553,CZ2148,2,51300,51900,1,,,Česko,Česko,3111,3111,205.523100470533,4,6,10.200000000000001
4552,CZ4550,CZ2148,3,52500,53100,1,,,Česko,Česko,3111,3111,205.523100470533,6,4,10.200000000000001
4550,CZ4549,CZ2148,4,63000,63480,6,,,Česko,Česko,3111,3111,1500.25361583555,4,3,7.800000000000001
4551,CZ4552,CZ2148,5,65700,66000,6,,,Česko,Česko,3111,3111,1976.1355211740902,3,1,4.8
48878,CZ48879,CZ21480,1,27000,27600,2,,,Česko,Česko,3102,3102,982.1432526153731,1,4,10.200000000000001
48879,CZ48880,CZ21480,2,54000,54600,2,,,Česko,Česko,3102,3102,982.1432526153731,4,1,10.200000000000001
45853,CZ45852,CZ21481,1,28800,30300,7,,,Česko,Česko,3102,3102,11430.148239323102,1,4,25.2
45852,CZ45853,CZ21481,2,47400,48900,7,,,Česko,Česko,3102,3102,11430.148239323102,4,1,25.2
35257,CZ35258,CZ21485,1,35100,36000,3,,,Česko,Česko,2109,2109,1063.81187496346,1,6,15.0
35258,CZ35259,CZ21485,2,38700,39300,1,,,Česko,Česko,2109,2109,2130.0,6,6,10.200000000000001
35259,CZ35260,CZ21485,3,40800,42000,3,,,Česko,Česko,2109,2109,801.95288374672,6,1,19.8
35262,CZ35263,CZ21486,1,32400,32700,6,,,Česko,Česko,2109,2109,409.275800627055,1,4,4.8
35260,CZ35261,CZ21486,2,39600,40200,6,,,Česko,Česko,2109,2109,4000.0,4,4,10.200000000000001
35261,CZ35262,CZ21486,3,44100,44700,6,,,Česko,Česko,2109,2109,4000.0,4,4,10.200000000000001
35263,CZ35264,CZ21486,4,64200,64800,6,,,Česko,Česko,2109,2109,409.275800627055,4,1,10.200000000000001
35264,CZ35265,CZ21487,1,54000,56700,2,,,Česko,Česko,2109,2109,8230.31349629164,1,2,45.0
35267,CZ35268,CZ21487,2,57600,60300,2,,,Česko,Česko,2109,2109,8230.31349629164,2,1,45.0
39932,CZ39933,CZ2149,1,18000,19200,6,,,Česko,Česko,6203,6203,6726.23423912178,1,4,19.8
39933,CZ39934,CZ2149,2,57600,59400,6,,,Česko,Česko,6203,6203,8700.0,4,1,30.0
45350,CZ45351,CZ21490,1,23400,24000,6,,,Česko,Česko,1100,1100,2604.80013201565,1,4,10.200000000000001
45353,CZ45352,CZ21490,2,28800,46800,6,,,Česko,Česko,1100,1100,9100.0,4,4,300.0
45355,CZ45353,CZ21490,3,46800,48600,6,,,Česko,Česko,1100,1100,9030.0,4,4,30.0
45352,CZ45354,CZ21490,4,49500,50400,6,,,Česko,Česko,1100,1100,2604.80013201565,4,1,15.0
45354,CZ45355,CZ21490,5,61200,61500,1,,,Česko,Česko,1100,1100,11370.0,1,2,4.8
45351,CZ45356,CZ21490,6,66600,66900,1,,,Česko,Česko,1100,1100,11370.0,2,1,4.8
50890,CZ50890,CZ21491,1,61200,61500,1,,,Česko,Česko,1100,1100,94.8011983197147,1,3,4.8
50887,CZ50891,CZ21491,2,66600,66900,1,,,Česko,Česko,1100,1100,94.8011983197147,3,1,4.8
49194,CZ49198,CZ21492,1,61200,61500,1,,,Česko,Česko,1100,1100,94.8011983197147,1,2,4.8
49193,CZ49199,CZ21492,2,66600,66900,1,,,Česko,Česko,1100,1100,94.8011983197147,2,1,4.8
35272,CZ35273,CZ21493,1,27900,28080,1,,,Česko,Česko,1100,1100,140.28829584533,1,5,3.0
35273,CZ35274,CZ21493,2,61200,61380,1,,,Česko,Česko,1100,1100,140.28829584533,5,1,3.0
35277,CZ35278,CZ21494,1,27900,28200,1,,,Česko,Česko,1100,1100,140.28829584533,1,5,4.8
35274,CZ35275,CZ21494,2,50700,50880,1,,,Česko,Česko,1100,1100,140.28829584533,5,1,3.0
35275,CZ35276,CZ21494,3,54000,54300,1,,,Česko,Česko,1100,1100,129.655174367932,1,2,4.8
35276,CZ35277,CZ21494,4,57600,60000,1,,,Česko,Česko,1100,1100,160.0,2,1,40.2
35278,CZ35279,CZ21495,1,25680,28080,3,,,Česko,Česko,1100,1100,8694.949112482202,1,4,40.2
35279,CZ35280,CZ21495,2,61800,63600,5,,,Česko,Česko,1100,1100,8694.949112482202,4,1,30.0
43727,CZ43728,CZ21496,1,25800,26100,6,,,Česko,Česko,1100,1100,2236.0887568929597,1,6,4.8
43728,CZ43729,CZ21496,2,26400,30600,3,,,Česko,Česko,1100,1100,5777.7790674525995,6,4,70.19999999999999
43729,CZ43730,CZ21496,3,61800,66000,6,,,Česko,Česko,1100,1100,10630.0,4,1,70.19999999999999
39401,CZ39400,CZ21498,1,21600,22500,6,,,Česko,Česko,1100,1100,6276.08461850087,1,4,15.0
39400,CZ39402,CZ21498,2,55800,57000,6,,,Česko,Česko,1100,1100,4943.47059166337,4,6,19.8
39399,CZ39401,CZ21498,3,57600,57900,6,,,Česko,Česko,1100,1100,2236.0887568929597,6,1,4.8
35280,CZ35281,CZ21499,1,61200,64800,6,,,Česko,Česko,1100,1100,18410.0,1,4,60.0
35281,CZ35282,CZ21499,2,75600,79200,6,,,Česko,Česko,1100,1100,18210.0,4,1,60.0
35285,CZ35286,CZ21500,1,28800,29700,1,,,Česko,Česko,2102,2102,186.484428693741,1,3,15.0
35283,CZ35284,CZ21500,2,32400,33300,1,,,Česko,Česko,2102,2102,186.484428693741,3,1,15.0
35284,CZ35285,CZ21500,3,39600,50400,6,,,Česko,Česko,2102,2102,380.0,1,4,180.0
35282,CZ35283,CZ21500,4,50400,50400,8,,,Česko,Česko,2102,2102,179.500156968326,4,1,1.2
35286,CZ35287,CZ21501,1,18900,20700,7,,,Česko,Česko,2102,2108,13118.0758814267,1,4,30.0
35287,CZ35288,CZ21501,2,51300,53100,7,,,Česko,Česko,2108,2102,13118.0758814267,4,1,30.0
35289,CZ35290,CZ21502,1,25800,27300,4,,,Česko,Česko,2102,2102,8112.7879692221895,1,5,25.2
35288,CZ35289,CZ21502,2,52200,53700,4,,,Česko,Česko,2102,2102,8112.7879692221895,5,1,25.2
35290,CZ35291,CZ21503,1,47400,48000,1,,,Česko,Česko,2126,2126,244.731992897068,1,2,10.200000000000001
35291,CZ35292,CZ21503,2,61800,62400,1,,,Česko,Česko,2126,2126,244.731992897068,2,1,10.200000000000001
35294,CZ35295,CZ21504,1,33600,33900,2,,,Česko,Česko,2126,2126,244.731992897068,1,6,4.8
35295,CZ35296,CZ21504,2,41400,41700,2,,,Česko,Česko,2126,2126,244.731992897068,6,1,4.8
35293,CZ35294,CZ21504,3,64800,65400,2,,,Česko,Česko,2126,2126,244.731992897068,1,2,10.200000000000001
35292,CZ35293,CZ21504,4,73200,73800,2,,,Česko,Česko,2126,2126,244.731992897068,2,1,10.200000000000001
48019,CZ48018,CZ21507,1,27000,29700,3,,,Česko,Česko,1100,1100,11010.0,1,4,45.0
48018,CZ48019,CZ21507,2,59400,62100,3,,,Česko,Česko,1100,1100,5480.0,4,3,45.0
48017,CZ48020,CZ21507,3,66600,66900,1,,,Česko,Česko,1100,1100,4930.0,3,1,4.8
35302,CZ35303,CZ21509,1,30000,32100,5,,,Česko,Česko,2112,2110,32878.144306545204,1,3,34.8
35303,CZ35304,CZ21509,2,40800,46200,6,,,Česko,Česko,2110,2112,50210.0,3,1,90.0
49546,CZ49546,CZ2151,1,24000,24600,6,,,Česko,Česko,8117,8117,1349.8550947413198,1,4,10.200000000000001
49545,CZ49547,CZ2151,2,59400,60000,6,,,Česko,Česko,8117,8117,1349.8550947413198,4,1,10.200000000000001
35307,CZ35308,CZ21511,1,36000,36600,7,,,Česko,Česko,2118,2119,3562.65006090037,1,3,10.200000000000001
35308,CZ35309,CZ21511,2,45000,45600,7,,,Česko,Česko,2119,2118,3562.65006090037,3,1,10.200000000000001
43734,CZ43735,CZ21512,1,48600,49200,7,,,Česko,Česko,2120,2120,2128.78270698523,1,3,10.200000000000001
43735,CZ43736,CZ21512,2,54000,54600,7,,,Česko,Česko,2120,2120,2128.78270698523,3,1,10.200000000000001
39402,CZ39403,CZ21513,1,48600,49200,6,,,Česko,Česko,2120,2120,2128.78270698523,1,3,10.200000000000001
39403,CZ39404,CZ21513,2,54000,54600,6,,,Česko,Česko,2120,2120,2128.78270698523,3,1,10.200000000000001
35310,CZ35311,CZ21514,1,50400,51000,6,,,Česko,Česko,2121,2121,2821.6226708866,1,3,10.200000000000001
35309,CZ35310,CZ21514,2,58500,59100,6,,,Česko,Česko,2121,2121,2821.6226708866,3,1,10.200000000000001
35312,CZ35313,CZ21515,1,50400,51000,7,,,Česko,Česko,2121,2121,2821.6226708866,1,3,10.200000000000001
35311,CZ35312,CZ21515,2,58500,59100,7,,,Česko,Česko,2121,2121,2821.6226708866,3,1,10.200000000000001
35314,CZ35315,CZ21516,1,19800,20400,6,,,Česko,Česko,2121,2121,2821.6226708866,1,4,10.200000000000001
35313,CZ35314,CZ21516,2,66000,66600,6,,,Česko,Česko,2121,2121,2821.6226708866,4,1,10.200000000000001
35315,CZ35316,CZ21517,1,19800,20400,6,,,Česko,Česko,2121,2121,2821.6226708866,1,4,10.200000000000001
35316,CZ35317,CZ21517,2,51300,51900,6,,,Česko,Česko,2121,2121,2821.6226708866,4,1,10.200000000000001
35321,CZ35322,CZ21519,1,26400,29700,4,,,Česko,Česko,2107,1100,34132.5516815595,1,2,55.2
35322,CZ35323,CZ21519,2,60000,63300,4,,,Česko,Česko,1100,2107,34132.5516815595,2,1,55.2
46615,CZ46616,CZ2152,1,34800,36600,1,,,Česko,Česko,8117,8117,1349.8550947413198,1,2,30.0
46616,CZ46617,CZ2152,2,36600,38400,1,,,Česko,Česko,8117,8117,1349.8550947413198,2,1,30.0
46617,CZ46618,CZ2152,3,46800,48600,1,,,Česko,Česko,8117,8117,1349.8550947413198,1,2,30.0
46618,CZ46619,CZ2152,4,58200,60000,1,,,Česko,Česko,8117,8117,1349.8550947413198,2,1,30.0
35324,CZ35325,CZ21520,1,57600,58200,7,,,Česko,Česko,2107,2107,4605.85443718715,1,3,10.200000000000001
35323,CZ35324,CZ21520,2,63600,64200,7,,,Česko,Česko,2107,2107,4605.85443718715,3,1,10.200000000000001
35329,CZ35330,CZ21524,1,39600,40200,6,,,Česko,Česko,2105,1100,2766.37077061944,1,4,10.200000000000001
35327,CZ35328,CZ21524,2,41400,42300,6,,,Česko,Česko,1100,1100,5558.2674223352105,4,3,15.0
35325,CZ35326,CZ21524,3,45000,45900,6,,,Česko,Česko,1100,2105,7580.1456917306905,3,1,15.0
35326,CZ35327,CZ21524,4,64800,68400,1,,,Česko,Česko,2105,2105,710.0,1,2,60.0
35328,CZ35329,CZ21524,5,68400,72000,1,,,Česko,Česko,2105,2105,710.0,2,1,60.0
35331,CZ35332,CZ21525,1,64800,68400,1,,,Česko,Česko,2105,2105,710.0,1,2,60.0
35330,CZ35331,CZ21525,2,68400,72000,1,,,Česko,Česko,2105,2105,710.0,2,1,60.0
35334,CZ35335,CZ21526,1,27600,28200,1,,,Česko,Česko,3103,3103,448.99658867911404,1,5,10.200000000000001
35332,CZ35333,CZ21526,2,50400,51000,1,,,Česko,Česko,3103,3103,336.045189018086,5,2,10.200000000000001
35333,CZ35334,CZ21526,3,59400,60000,1,,,Česko,Česko,3103,3103,331.944826151666,2,1,10.200000000000001
35335,CZ35336,CZ21527,1,47700,48300,5,,,Česko,Česko,3103,3103,10129.899150925401,1,4,10.200000000000001
35336,CZ35337,CZ21527,2,72900,73500,5,,,Česko,Česko,3103,3103,10129.899150925401,4,1,10.200000000000001
43739,CZ43741,CZ21528,1,32400,33300,1,,,Česko,Česko,3102,3102,903.018890845042,1,5,15.0
43740,CZ43740,CZ21528,2,57600,58500,1,,,Česko,Česko,3102,3102,903.018890845042,5,1,15.0
43738,CZ43737,CZ21529,1,18000,19200,6,,,Česko,Česko,3102,3102,2027.11917449613,1,4,19.8
43737,CZ43739,CZ21529,2,57600,58200,6,,,Česko,Česko,3102,3102,2246.79471316052,4,6,10.200000000000001
43736,CZ43738,CZ21529,3,64800,65400,6,,,Česko,Česko,3102,3102,1888.70183935775,6,1,10.200000000000001
39406,CZ39405,CZ21530,1,17100,17700,1,,,Česko,Česko,3102,3102,905.154322237076,1,4,10.200000000000001
39404,CZ39407,CZ21530,2,46800,47400,1,,,Česko,Česko,3102,3102,905.154322237076,4,1,10.200000000000001
39407,CZ39406,CZ21530,3,61200,61800,1,,,Česko,Česko,3102,3102,2710.0,1,3,10.200000000000001
39405,CZ39408,CZ21530,4,64800,65400,1,,,Česko,Česko,3102,3102,2710.0,3,1,10.200000000000001
35340,CZ35341,CZ21533,1,18000,20100,6,,,Česko,Česko,3114,3102,23102.301383036698,1,4,34.8
35339,CZ35340,CZ21533,2,59400,61500,6,,,Česko,Česko,3102,3114,23102.301383036698,4,1,34.8
35341,CZ35342,CZ21534,1,34200,34800,6,,,Česko,Česko,3114,3114,2635.62334244524,1,6,10.200000000000001
35342,CZ35343,CZ21534,2,37800,38400,6,,,Česko,Česko,3114,3114,2635.62334244524,6,1,10.200000000000001
35345,CZ35346,CZ21536,1,48600,49200,7,,,Česko,Česko,1100,1100,1340.28979614438,1,2,10.200000000000001
35346,CZ35347,CZ21536,2,57600,58200,7,,,Česko,Česko,1100,1100,1340.28979614438,2,1,10.200000000000001
35361,CZ35362,CZ21540,1,21600,24600,3,,,Česko,Česko,1100,3213,147810.0,1,4,49.8
35362,CZ35363,CZ21540,2,70200,73200,3,,,Česko,Česko,3213,1100,145650.0,4,1,49.8
35364,CZ35365,CZ21547,1,18000,21600,5,,,Česko,Česko,5206,5205,23490.0,1,4,60.0
35365,CZ35366,CZ21547,2,57600,59400,7,,,Česko,Česko,5205,5206,17451.7897971244,4,3,30.0
35363,CZ35364,CZ21547,3,62400,63900,1,,,Česko,Česko,5206,5206,342.682236965773,3,1,25.2
35367,CZ35368,CZ21550,1,30600,31500,1,,,Česko,Česko,2121,2121,1208.0047503336,1,6,15.0
35366,CZ35367,CZ21550,2,36900,38100,1,,,Česko,Česko,2121,2121,1208.0047503336,6,1,19.8
35368,CZ35369,CZ21551,1,32400,33000,7,,,Česko,Česko,3209,3209,2574.58607368487,1,6,10.200000000000001
35369,CZ35370,CZ21551,2,36900,37500,7,,,Česko,Česko,3209,3209,2574.58607368487,6,1,10.200000000000001
35370,CZ35371,CZ21552,1,30000,31200,6,,,Česko,Česko,4205,4205,5452.8865299956,1,3,19.8
35371,CZ35372,CZ21552,2,36900,38100,6,,,Česko,Česko,4205,4205,5452.8865299956,3,1,19.8
35373,CZ35374,CZ21554,1,24300,24900,6,,,Česko,Česko,5301,5313,8740.404346366191,1,4,10.200000000000001
35374,CZ35375,CZ21554,2,54600,55200,6,,,Česko,Česko,5313,5301,8740.404346366191,4,1,10.200000000000001
35372,CZ35373,CZ21554,3,72000,72240,6,,,Česko,Česko,5301,5301,414.407391230657,1,3,4.2
35375,CZ35376,CZ21554,4,74400,74640,6,,,Česko,Česko,5301,5301,414.407391230657,3,1,4.2
35378,CZ35379,CZ21555,1,29100,30900,4,,,Česko,Česko,5301,5313,8740.404346366191,1,4,30.0
35376,CZ35377,CZ21555,2,69300,71100,4,,,Česko,Česko,5313,5301,8740.404346366191,4,1,30.0
35377,CZ35378,CZ21555,3,72000,72240,7,,,Česko,Česko,5301,5301,414.407391230657,1,3,4.2
35379,CZ35380,CZ21555,4,74400,74640,7,,,Česko,Česko,5301,5301,414.407391230657,3,1,4.2
39411,CZ39412,CZ21556,1,34200,34500,1,,,Česko,Česko,8117,8117,313.997469422868,1,6,4.8
39412,CZ39413,CZ21556,2,38400,38700,1,,,Česko,Česko,8117,8117,313.997469422868,6,1,4.8
44238,CZ44238,CZ21558,1,36000,36480,3,,,Česko,Česko,8119,8119,3519.43862203475,1,2,7.800000000000001
44240,CZ44239,CZ21558,2,46800,47280,3,,,Česko,Česko,8119,8119,3519.43862203475,2,1,7.800000000000001
44239,CZ44240,CZ21558,3,54000,55020,3,,,Česko,Česko,8119,8119,2685.69336704835,1,3,16.8
44237,CZ44241,CZ21558,4,59400,60900,3,,,Česko,Česko,8119,8119,2685.69336704835,3,1,25.2
47390,CZ47391,CZ21559,1,39600,41460,3,,,Česko,Česko,8119,8119,3519.43862203475,1,2,31.200000000000003
47391,CZ47392,CZ21559,2,61200,63060,3,,,Česko,Česko,8119,8119,3519.43862203475,2,1,31.200000000000003
35385,CZ35386,CZ21561,1,27900,29100,4,,,Česko,Česko,8119,8119,2489.09357949482,1,4,19.8
35384,CZ35385,CZ21561,2,59400,60600,4,,,Česko,Česko,8119,8119,2489.09357949482,4,1,19.8
35386,CZ35387,CZ21561,3,72000,72600,1,,,Česko,Česko,8119,8119,361.37074902564297,1,3,10.200000000000001
35383,CZ35384,CZ21561,4,81600,82200,1,,,Česko,Česko,8119,8119,361.37074902564297,3,1,10.200000000000001
35388,CZ35389,CZ21569,1,27000,27900,6,,,Česko,Česko,6101,6101,7115.82675377228,1,3,15.0
35387,CZ35388,CZ21569,2,36000,36900,6,,,Česko,Česko,6101,6101,7115.82675377228,3,1,15.0
35389,CZ35390,CZ21570,1,27000,27900,7,,,Česko,Česko,6101,6101,7115.82675377228,1,3,15.0
35390,CZ35391,CZ21570,2,36000,36900,7,,,Česko,Česko,6101,6101,7115.82675377228,3,1,15.0
35394,CZ35395,CZ21571,1,26700,27300,6,,,Česko,Česko,3112,3112,225.663369131923,1,4,10.200000000000001
35391,CZ35392,CZ21571,2,54000,54600,6,,,Česko,Česko,3112,3112,225.663369131923,4,1,10.200000000000001
35392,CZ35393,CZ21571,3,57600,58200,6,,,Česko,Česko,3112,3112,1700.01600473818,1,3,10.200000000000001
35393,CZ35394,CZ21571,4,64800,65400,6,,,Česko,Česko,3112,3112,1700.01600473818,3,1,10.200000000000001
35408,CZ35409,CZ21579,1,27000,27180,1,,,Česko,Česko,6203,6203,84.45252529331201,1,6,3.0
35409,CZ35410,CZ21579,2,28200,28380,1,,,Česko,Česko,6203,6203,84.45252529331201,6,1,3.0
35407,CZ35408,CZ21579,3,54000,54180,1,,,Česko,Česko,6203,6203,84.45252529331201,1,6,3.0
35410,CZ35411,CZ21579,4,55200,55380,1,,,Česko,Česko,6203,6203,84.45252529331201,6,1,3.0
10040,CZ10040,CZ2158,1,32400,33000,6,,,Česko,Česko,3106,3106,2122.24277834886,1,3,10.200000000000001
10039,CZ10041,CZ2158,2,40200,40800,6,,,Česko,Česko,3106,3106,2122.24277834886,3,1,10.200000000000001
35412,CZ35413,CZ21580,1,46800,50400,3,,,Česko,Česko,6203,6203,1110.0,1,6,60.0
35411,CZ35412,CZ21580,2,54000,61200,1,,,Česko,Česko,6203,6203,600.0,6,1,120.0
35413,CZ35414,CZ21581,1,46800,50400,3,,,Česko,Česko,6203,6203,1110.0,1,6,60.0
35414,CZ35415,CZ21581,2,54000,61200,1,,,Česko,Česko,6203,6203,600.0,6,1,120.0
49671,CZ49671,CZ21582,1,21600,22800,6,,,Česko,Česko,6214,6216,11812.209457820501,1,4,19.8
49670,CZ49672,CZ21582,2,56400,57600,6,,,Česko,Česko,6216,6214,11812.209457820501,4,1,19.8
35416,CZ35417,CZ21584,1,19800,20100,6,,,Česko,Česko,5214,5214,2803.32304686072,1,4,4.8
35415,CZ35416,CZ21584,2,51300,51600,6,,,Česko,Česko,5214,5214,2803.32304686072,4,1,4.8
35430,CZ35431,CZ21589,1,21000,21600,1,,,Česko,Česko,3102,3102,1000.0,1,6,10.200000000000001
35428,CZ35429,CZ21589,2,23400,24600,7,,,Česko,Česko,3102,3102,14913.5059038875,6,4,19.8
35424,CZ35425,CZ21589,3,48600,48900,1,,,Česko,Česko,3102,3102,1000.0,4,3,4.8
35426,CZ35427,CZ21589,4,49800,50100,1,,,Česko,Česko,3102,3102,1000.0,3,4,4.8
35429,CZ35430,CZ21589,5,56400,57300,1,,,Česko,Česko,3102,5206,211940.0,4,1,15.0
35427,CZ35428,CZ21589,6,57600,58500,3,,,Česko,Česko,5206,3102,264380.0,1,3,15.0
35425,CZ35426,CZ21589,7,61800,62700,5,,,Česko,Česko,3102,3102,13728.719401432001,3,1,15.0
10041,CZ10042,CZ2159,1,50400,52200,7,,,Česko,Česko,6110,6110,13230.797699524199,1,2,30.0
10042,CZ10043,CZ2159,2,68400,70200,3,,,Česko,Česko,6110,6110,13230.797699524199,2,1,30.0
35439,CZ35440,CZ21591,1,20700,21900,6,,,Česko,Česko,3102,3102,10060.6114665321,1,4,19.8
35438,CZ35439,CZ21591,2,55800,57000,6,,,Česko,Česko,3102,3102,10060.6114665321,4,1,19.8
35445,CZ35446,CZ21592,1,25200,26400,6,,,Česko,Česko,3102,3102,13163.4700160178,1,4,19.8
35443,CZ35444,CZ21592,2,41700,42000,1,,,Česko,Česko,3102,3102,1000.0,4,3,4.8
35444,CZ35445,CZ21592,3,43500,43800,1,,,Česko,Česko,3102,3102,1000.0,3,4,4.8
35440,CZ35441,CZ21592,4,59400,60600,6,,,Česko,Česko,3102,3102,13163.4700160178,4,1,19.8
35441,CZ35442,CZ21592,5,61800,62400,2,,,Česko,Česko,3102,3102,928.236867853069,1,2,10.200000000000001
35442,CZ35443,CZ21592,6,70800,71400,2,,,Česko,Česko,3102,3102,928.236867853069,2,1,10.200000000000001
49672,CZ49673,CZ21595,1,26400,27060,3,,,Česko,Česko,8119,8119,2297.80368632572,1,6,10.799999999999999
49675,CZ49674,CZ21595,2,27300,27600,1,,,Česko,Česko,8119,8119,2430.0,6,3,4.8
49673,CZ49675,CZ21595,3,29400,30060,3,,,Česko,Česko,8119,8119,3687.36804648188,3,1,10.799999999999999
49676,CZ49676,CZ21595,4,40800,41460,3,,,Česko,Česko,8119,8119,2297.80368632572,1,6,10.799999999999999
49674,CZ49677,CZ21595,5,42300,42960,3,,,Česko,Česko,8119,8119,2297.80368632572,6,1,10.799999999999999
45516,CZ45517,CZ21596,1,36000,36900,3,,,Česko,Česko,8119,8119,2115.3863612325,1,6,15.0
45517,CZ45518,CZ21596,2,40500,41400,3,,,Česko,Česko,8119,8119,2115.3863612325,6,1,15.0
51323,CZ51323,CZ21597,1,26400,27060,3,,,Česko,Česko,8119,8119,2297.80368632572,1,5,10.799999999999999
51322,CZ51324,CZ21597,2,42300,42960,3,,,Česko,Česko,8119,8119,2297.80368632572,5,1,10.799999999999999
47442,CZ47442,CZ21599,1,48600,50280,4,,,Česko,Česko,8115,8115,8779.54110303824,1,4,28.2
47441,CZ47443,CZ21599,2,64800,65700,1,,,Česko,Česko,8115,8115,363.526643508378,4,3,15.0
47443,CZ47444,CZ21599,3,67500,68880,4,,,Česko,Česko,8115,8115,8440.67107820807,3,1,22.8
10044,CZ10045,CZ2160,1,50400,52200,6,,,Česko,Česko,6110,6110,13228.0057835328,1,2,30.0
10043,CZ10044,CZ2160,2,68400,70200,6,,,Česko,Česko,6110,6110,13228.0057835328,2,1,30.0
35449,CZ35450,CZ21608,1,32400,39600,1,,,Česko,Česko,3112,3112,850.0,1,2,120.0
35450,CZ35451,CZ21608,2,46800,54000,1,,,Česko,Česko,3112,3112,850.0,2,1,120.0
35452,CZ35453,CZ21609,1,28500,28620,1,,,Česko,Česko,5302,5302,582.0087989822171,1,4,1.7999999999999998
35451,CZ35452,CZ21609,2,54300,54420,1,,,Česko,Česko,5302,5302,582.0087989822171,4,1,1.7999999999999998
10045,CZ10046,CZ2161,1,50400,52200,7,,,Česko,Česko,6110,6110,13230.797699524199,1,2,30.0
10046,CZ10047,CZ2161,2,68400,70200,7,,,Česko,Česko,6110,6110,13230.797699524199,2,1,30.0
35460,CZ35461,CZ21612,1,25200,27000,3,,,Česko,Česko,6203,6203,4229.50729674309,1,4,30.0
